country,seasonality,sex,age_group,month,unemployment,unemployment_rate
es,nsa,m,y25-74,1993.11,1066000,12.4
es,nsa,m,y25-74,1993.12,1093000,12.7
es,nsa,m,y25-74,1994.01,1115000,13
es,nsa,m,y25-74,1994.02,1110000,12.9
es,nsa,m,y25-74,1994.03,1109000,12.9
es,nsa,m,y25-74,1994.04,1108000,12.8
es,nsa,m,y25-74,1994.05,1097000,12.7
es,nsa,m,y25-74,1994.06,1078000,12.5
es,nsa,m,y25-74,1994.07,1051000,12.3
es,nsa,m,y25-74,1994.08,1051000,12.2
es,nsa,m,y25-74,1994.09,1048000,12.2
es,nsa,m,y25-74,1994.10,1058000,12.3
es,nsa,m,y25-74,1994.11,1053000,12.2
es,nsa,m,y25-74,1994.12,1044000,12.2
es,nsa,m,y25-74,1995.01,1053000,12.2
es,nsa,m,y25-74,1995.02,1028000,11.9
es,nsa,m,y25-74,1995.03,1010000,11.8
es,nsa,m,y25-74,1995.04,1014000,11.7
es,nsa,m,y25-74,1995.05,1008000,11.7
es,nsa,m,y25-74,1995.06,1000000,11.6
es,nsa,m,y25-74,1995.07,993000,11.4
es,nsa,m,y25-74,1995.08,1004000,11.5
es,nsa,m,y25-74,1995.09,1009000,11.6
es,nsa,m,y25-74,1995.10,1012000,11.6
es,nsa,m,y25-74,1995.11,1020000,11.7
es,nsa,m,y25-74,1995.12,1031000,11.8
es,nsa,m,y25-74,1996.01,1048000,12
es,nsa,m,y25-74,1996.02,1048000,12
es,nsa,m,y25-74,1996.03,1042000,11.9
es,nsa,m,y25-74,1996.04,1025000,11.6
es,nsa,m,y25-74,1996.05,1008000,11.4
es,nsa,m,y25-74,1996.06,991000,11.2
es,nsa,m,y25-74,1996.07,970000,11
es,nsa,m,y25-74,1996.08,971000,10.9
es,nsa,m,y25-74,1996.09,971000,10.9
es,nsa,m,y25-74,1996.10,978000,11
es,nsa,m,y25-74,1996.11,976000,11
es,nsa,m,y25-74,1996.12,983000,11
es,nsa,m,y25-74,1997.01,986000,11.1
es,nsa,m,y25-74,1997.02,976000,11
es,nsa,m,y25-74,1997.03,970000,10.9
es,nsa,m,y25-74,1997.04,965000,10.8
es,nsa,m,y25-74,1997.05,951000,10.6
es,nsa,m,y25-74,1997.06,931000,10.4
es,nsa,m,y25-74,1997.07,896000,10
es,nsa,m,y25-74,1997.08,896000,10
es,nsa,m,y25-74,1997.09,892000,9.9
es,nsa,m,y25-74,1997.10,896000,9.9
es,nsa,m,y25-74,1997.11,898000,10
es,nsa,m,y25-74,1997.12,905000,10
es,nsa,m,y25-74,1998.01,883000,9.8
es,nsa,m,y25-74,1998.02,868000,9.6
es,nsa,m,y25-74,1998.03,844000,9.4
es,nsa,m,y25-74,1998.04,831000,9.2
es,nsa,m,y25-74,1998.05,813000,9
es,nsa,m,y25-74,1998.06,792000,8.7
es,nsa,m,y25-74,1998.07,770000,8.5
es,nsa,m,y25-74,1998.08,780000,8.5
es,nsa,m,y25-74,1998.09,770000,8.4
es,nsa,m,y25-74,1998.10,773000,8.5
es,nsa,m,y25-74,1998.11,767000,8.4
es,nsa,m,y25-74,1998.12,776000,8.5
es,nsa,m,y25-74,1999.01,758000,8.3
es,nsa,m,y25-74,1999.02,726000,8
es,nsa,m,y25-74,1999.03,699000,7.7
es,nsa,m,y25-74,1999.04,669000,7.3
es,nsa,m,y25-74,1999.05,643000,7
es,nsa,m,y25-74,1999.06,626000,6.8
es,nsa,m,y25-74,1999.07,618000,6.7
es,nsa,m,y25-74,1999.08,637000,6.9
es,nsa,m,y25-74,1999.09,632000,6.8
es,nsa,m,y25-74,1999.10,639000,6.9
es,nsa,m,y25-74,1999.11,645000,7
es,nsa,m,y25-74,1999.12,660000,7.1
es,nsa,m,y25-74,2000.01,665000,7.1
es,nsa,m,y25-74,2000.02,649000,6.9
es,nsa,m,y25-74,2000.03,633000,6.7
es,nsa,m,y25-74,2000.04,624000,6.6
es,nsa,m,y25-74,2000.05,604000,6.4
es,nsa,m,y25-74,2000.06,576000,6.1
es,nsa,m,y25-74,2000.07,561000,5.9
es,nsa,m,y25-74,2000.08,563000,6
es,nsa,m,y25-74,2000.09,555000,5.9
es,nsa,m,y25-74,2000.10,565000,6
es,nsa,m,y25-74,2000.11,573000,6
es,nsa,m,y25-74,2000.12,592000,6.3
es,nsa,m,y25-74,2001.01,601000,6.4
es,nsa,m,y25-74,2001.02,599000,6.3
es,nsa,m,y25-74,2001.03,591000,6.2
es,nsa,m,y25-74,2001.04,572000,6
es,nsa,m,y25-74,2001.05,566000,5.9
es,nsa,m,y25-74,2001.06,539000,5.6
es,nsa,m,y25-74,2001.07,535000,5.6
es,nsa,m,y25-74,2001.08,556000,5.8
es,nsa,m,y25-74,2001.09,547000,5.7
es,nsa,m,y25-74,2001.10,561000,5.8
es,nsa,m,y25-74,2001.11,575000,6
es,nsa,m,y25-74,2001.12,599000,6.2
es,nsa,m,y25-74,2002.01,621000,6.4
es,nsa,m,y25-74,2002.02,664000,6.8
es,nsa,m,y25-74,2002.03,624000,6.4
es,nsa,m,y25-74,2002.04,619000,6.3
es,nsa,m,y25-74,2002.05,610000,6.2
es,nsa,m,y25-74,2002.06,603000,6.1
es,nsa,m,y25-74,2002.07,622000,6.3
es,nsa,m,y25-74,2002.08,647000,6.5
es,nsa,m,y25-74,2002.09,641000,6.5
es,nsa,m,y25-74,2002.10,642000,6.5
es,nsa,m,y25-74,2002.11,651000,6.5
es,nsa,m,y25-74,2002.12,682000,6.8
es,nsa,m,y25-74,2003.01,689000,6.9
es,nsa,m,y25-74,2003.02,679000,6.7
es,nsa,m,y25-74,2003.03,670000,6.6
es,nsa,m,y25-74,2003.04,658000,6.5
es,nsa,m,y25-74,2003.05,640000,6.3
es,nsa,m,y25-74,2003.06,637000,6.3
es,nsa,m,y25-74,2003.07,647000,6.3
es,nsa,m,y25-74,2003.08,671000,6.5
es,nsa,m,y25-74,2003.09,662000,6.4
es,nsa,m,y25-74,2003.10,664000,6.5
es,nsa,m,y25-74,2003.11,670000,6.5
es,nsa,m,y25-74,2003.12,715000,6.9
es,nsa,m,y25-74,2004.01,715000,6.9
es,nsa,m,y25-74,2004.02,703000,6.8
es,nsa,m,y25-74,2004.03,690000,6.6
es,nsa,m,y25-74,2004.04,685000,6.6
es,nsa,m,y25-74,2004.05,670000,6.4
es,nsa,m,y25-74,2004.06,656000,6.3
es,nsa,m,y25-74,2004.07,660000,6.3
es,nsa,m,y25-74,2004.08,687000,6.5
es,nsa,m,y25-74,2004.09,664000,6.3
es,nsa,m,y25-74,2004.10,647000,6.1
es,nsa,m,y25-74,2004.11,647000,6.1
es,nsa,m,y25-74,2004.12,664000,6.2
es,nsa,m,y25-74,2005.01,682000,6.4
es,nsa,m,y25-74,2005.02,677000,6.3
es,nsa,m,y25-74,2005.03,688000,6.4
es,nsa,m,y25-74,2005.04,688000,6.4
es,nsa,m,y25-74,2005.05,647000,6
es,nsa,m,y25-74,2005.06,609000,5.6
es,nsa,m,y25-74,2005.07,588000,5.4
es,nsa,m,y25-74,2005.08,589000,5.4
es,nsa,m,y25-74,2005.09,570000,5.2
es,nsa,m,y25-74,2005.10,585000,5.4
es,nsa,m,y25-74,2005.11,598000,5.4
es,nsa,m,y25-74,2005.12,624000,5.7
es,nsa,m,y25-74,2006.01,629000,5.7
es,nsa,m,y25-74,2006.02,623000,5.6
es,nsa,m,y25-74,2006.03,617000,5.6
es,nsa,m,y25-74,2006.04,609000,5.5
es,nsa,m,y25-74,2006.05,587000,5.3
es,nsa,m,y25-74,2006.06,565000,5.1
es,nsa,m,y25-74,2006.07,559000,5
es,nsa,m,y25-74,2006.08,572000,5.1
es,nsa,m,y25-74,2006.09,550000,4.9
es,nsa,m,y25-74,2006.10,552000,4.9
es,nsa,m,y25-74,2006.11,565000,5
es,nsa,m,y25-74,2006.12,600000,5.3
es,nsa,m,y25-74,2007.01,617000,5.5
es,nsa,m,y25-74,2007.02,613000,5.4
es,nsa,m,y25-74,2007.03,605000,5.3
es,nsa,m,y25-74,2007.04,590000,5.2
es,nsa,m,y25-74,2007.05,569000,5
es,nsa,m,y25-74,2007.06,559000,4.9
es,nsa,m,y25-74,2007.07,565000,4.9
es,nsa,m,y25-74,2007.08,599000,5.2
es,nsa,m,y25-74,2007.09,593000,5.2
es,nsa,m,y25-74,2007.10,623000,5.4
es,nsa,m,y25-74,2007.11,656000,5.7
es,nsa,m,y25-74,2007.12,703000,6.1
es,nsa,m,y25-74,2008.01,735000,6.3
es,nsa,m,y25-74,2008.02,765000,6.6
es,nsa,m,y25-74,2008.03,789000,6.8
es,nsa,m,y25-74,2008.04,846000,7.2
es,nsa,m,y25-74,2008.05,891000,7.6
es,nsa,m,y25-74,2008.06,930000,7.9
es,nsa,m,y25-74,2008.07,964000,8.2
es,nsa,m,y25-74,2008.08,1032000,8.8
es,nsa,m,y25-74,2008.09,1072000,9.2
es,nsa,m,y25-74,2008.10,1170000,10
es,nsa,m,y25-74,2008.11,1288000,11
es,nsa,m,y25-74,2008.12,1465000,12.5
es,nsa,m,y25-74,2009.01,1635000,13.9
es,nsa,m,y25-74,2009.02,1762000,15
es,nsa,m,y25-74,2009.03,1835000,15.6
es,nsa,m,y25-74,2009.04,1831000,15.5
es,nsa,m,y25-74,2009.05,1794000,15.3
es,nsa,m,y25-74,2009.06,1758000,15
es,nsa,m,y25-74,2009.07,1756000,15.1
es,nsa,m,y25-74,2009.08,1811000,15.5
es,nsa,m,y25-74,2009.09,1829000,15.7
es,nsa,m,y25-74,2009.10,1872000,16
es,nsa,m,y25-74,2009.11,1905000,16.3
es,nsa,m,y25-74,2009.12,1991000,17
es,nsa,m,y25-74,2010.01,2041000,17.5
es,nsa,m,y25-74,2010.02,2080000,17.8
es,nsa,m,y25-74,2010.03,2098000,17.9
es,nsa,m,y25-74,2010.04,2085000,17.8
es,nsa,m,y25-74,2010.05,2047000,17.4
es,nsa,m,y25-74,2010.06,2005000,17.1
es,nsa,m,y25-74,2010.07,1977000,16.9
es,nsa,m,y25-74,2010.08,2023000,17.2
es,nsa,m,y25-74,2010.09,2028000,17.3
es,nsa,m,y25-74,2010.10,2056000,17.6
es,nsa,m,y25-74,2010.11,2065000,17.7
es,nsa,m,y25-74,2010.12,2109000,18
es,nsa,m,y_lt25,1983.01,615000,
es,nsa,m,y_lt25,1983.02,616000,
es,nsa,m,y_lt25,1983.03,579000,
es,nsa,m,y_lt25,1983.04,586000,
es,nsa,m,y_lt25,1983.05,571000,
es,nsa,m,y_lt25,1983.06,584000,
es,nsa,m,y_lt25,1983.07,598000,
es,nsa,m,y_lt25,1983.08,608000,
es,nsa,m,y_lt25,1983.09,617000,
es,nsa,m,y_lt25,1983.10,615000,
es,nsa,m,y_lt25,1983.11,615000,
es,nsa,m,y_lt25,1983.12,623000,
es,nsa,m,y_lt25,1984.01,664000,
es,nsa,m,y_lt25,1984.02,675000,
es,nsa,m,y_lt25,1984.03,675000,
es,nsa,m,y_lt25,1984.04,674000,
es,nsa,m,y_lt25,1984.05,662000,
es,nsa,m,y_lt25,1984.06,661000,
es,nsa,m,y_lt25,1984.07,660000,
es,nsa,m,y_lt25,1984.08,673000,
es,nsa,m,y_lt25,1984.09,692000,
es,nsa,m,y_lt25,1984.10,699000,
es,nsa,m,y_lt25,1984.11,700000,
es,nsa,m,y_lt25,1984.12,697000,
es,nsa,m,y_lt25,1985.01,716000,
es,nsa,m,y_lt25,1985.02,708000,
es,nsa,m,y_lt25,1985.03,699000,
es,nsa,m,y_lt25,1985.04,675000,
es,nsa,m,y_lt25,1985.05,657000,
es,nsa,m,y_lt25,1985.06,658000,
es,nsa,m,y_lt25,1985.07,663000,
es,nsa,m,y_lt25,1985.08,668000,
es,nsa,m,y_lt25,1985.09,682000,
es,nsa,m,y_lt25,1985.10,684000,
es,nsa,m,y_lt25,1985.11,692000,
es,nsa,m,y_lt25,1985.12,684000,
es,nsa,m,y_lt25,1986.01,702000,
es,nsa,m,y_lt25,1986.02,703000,
es,nsa,m,y_lt25,1986.03,697000,
es,nsa,m,y_lt25,1986.04,691000,40.8
es,nsa,m,y_lt25,1986.05,670000,40.1
es,nsa,m,y_lt25,1986.06,657000,39.6
es,nsa,m,y_lt25,1986.07,650000,38
es,nsa,m,y_lt25,1986.08,645000,37.8
es,nsa,m,y_lt25,1986.09,657000,38.3
es,nsa,m,y_lt25,1986.10,659000,38.6
es,nsa,m,y_lt25,1986.11,667000,38.9
es,nsa,m,y_lt25,1986.12,663000,38.7
es,nsa,m,y_lt25,1987.01,678000,38.9
es,nsa,m,y_lt25,1987.02,667000,38.5
es,nsa,m,y_lt25,1987.03,643000,37.6
es,nsa,m,y_lt25,1987.04,624000,35.3
es,nsa,m,y_lt25,1987.05,598000,34.3
es,nsa,m,y_lt25,1987.06,590000,34
es,nsa,m,y_lt25,1987.07,581000,33.2
es,nsa,m,y_lt25,1987.08,578000,33
es,nsa,m,y_lt25,1987.09,580000,33.1
es,nsa,m,y_lt25,1987.10,573000,32.4
es,nsa,m,y_lt25,1987.11,558000,31.8
es,nsa,m,y_lt25,1987.12,554000,31.7
es,nsa,m,y_lt25,1988.01,564000,32.2
es,nsa,m,y_lt25,1988.02,555000,31.9
es,nsa,m,y_lt25,1988.03,543000,31.4
es,nsa,m,y_lt25,1988.04,553000,31.6
es,nsa,m,y_lt25,1988.05,546000,31.3
es,nsa,m,y_lt25,1988.06,556000,31.7
es,nsa,m,y_lt25,1988.07,547000,29.4
es,nsa,m,y_lt25,1988.08,544000,29.2
es,nsa,m,y_lt25,1988.09,527000,28.6
es,nsa,m,y_lt25,1988.10,503000,28.2
es,nsa,m,y_lt25,1988.11,483000,27.4
es,nsa,m,y_lt25,1988.12,466000,26.7
es,nsa,m,y_lt25,1989.01,477000,27.3
es,nsa,m,y_lt25,1989.02,466000,26.8
es,nsa,m,y_lt25,1989.03,446000,26
es,nsa,m,y_lt25,1989.04,430000,25.4
es,nsa,m,y_lt25,1989.05,396000,23.8
es,nsa,m,y_lt25,1989.06,394000,23.7
es,nsa,m,y_lt25,1989.07,391000,22.8
es,nsa,m,y_lt25,1989.08,402000,23.2
es,nsa,m,y_lt25,1989.09,390000,22.7
es,nsa,m,y_lt25,1989.10,406000,24.3
es,nsa,m,y_lt25,1989.11,411000,24.5
es,nsa,m,y_lt25,1989.12,421000,25
es,nsa,m,y_lt25,1990.01,409000,24.6
es,nsa,m,y_lt25,1990.02,409000,24.5
es,nsa,m,y_lt25,1990.03,387000,23.5
es,nsa,m,y_lt25,1990.04,374000,22.8
es,nsa,m,y_lt25,1990.05,362000,22.2
es,nsa,m,y_lt25,1990.06,376000,22.9
es,nsa,m,y_lt25,1990.07,379000,22.6
es,nsa,m,y_lt25,1990.08,393000,23.2
es,nsa,m,y_lt25,1990.09,389000,23
es,nsa,m,y_lt25,1990.10,390000,23.2
es,nsa,m,y_lt25,1990.11,375000,22.4
es,nsa,m,y_lt25,1990.12,379000,22.6
es,nsa,m,y_lt25,1991.01,379000,23
es,nsa,m,y_lt25,1991.02,383000,23.2
es,nsa,m,y_lt25,1991.03,377000,22.9
es,nsa,m,y_lt25,1991.04,370000,22.6
es,nsa,m,y_lt25,1991.05,354000,21.8
es,nsa,m,y_lt25,1991.06,363000,22.3
es,nsa,m,y_lt25,1991.07,365000,22
es,nsa,m,y_lt25,1991.08,369000,22.2
es,nsa,m,y_lt25,1991.09,371000,22.3
es,nsa,m,y_lt25,1991.10,393000,23.8
es,nsa,m,y_lt25,1991.11,376000,23
es,nsa,m,y_lt25,1991.12,372000,22.8
es,nsa,m,y_lt25,1992.01,382000,23.7
es,nsa,m,y_lt25,1992.02,379000,23.5
es,nsa,m,y_lt25,1992.03,387000,23.9
es,nsa,m,y_lt25,1992.04,395000,24.8
es,nsa,m,y_lt25,1992.05,385000,24.3
es,nsa,m,y_lt25,1992.06,403000,25.2
es,nsa,m,y_lt25,1992.07,414000,26
es,nsa,m,y_lt25,1992.08,418000,26.2
es,nsa,m,y_lt25,1992.09,445000,27.4
es,nsa,m,y_lt25,1992.10,468000,29.8
es,nsa,m,y_lt25,1992.11,475000,30.1
es,nsa,m,y_lt25,1992.12,487000,30.6
es,nsa,m,y_lt25,1993.01,508000,33.2
es,nsa,m,y_lt25,1993.02,519000,33.7
es,nsa,m,y_lt25,1993.03,542000,34.7
es,nsa,m,y_lt25,1993.04,539000,35.2
es,nsa,m,y_lt25,1993.05,524000,34.6
es,nsa,m,y_lt25,1993.06,557000,35.9
es,nsa,m,y_lt25,1993.07,566000,36.7
es,nsa,m,y_lt25,1993.08,561000,36.4
es,nsa,m,y_lt25,1993.09,589000,37.6
es,nsa,m,y_lt25,1993.10,586000,38.2
es,nsa,m,y_lt25,1993.11,580000,37.9
es,nsa,m,y_lt25,1993.12,576000,37.7
es,nsa,m,y_lt25,1994.01,599000,39.6
es,nsa,m,y_lt25,1994.02,599000,39.6
es,nsa,m,y_lt25,1994.03,585000,39
es,nsa,m,y_lt25,1994.04,565000,37.8
es,nsa,m,y_lt25,1994.05,552000,37.2
es,nsa,m,y_lt25,1994.06,555000,37.4
es,nsa,m,y_lt25,1994.07,541000,36.1
es,nsa,m,y_lt25,1994.08,542000,36.1
es,nsa,m,y_lt25,1994.09,544000,36.2
es,nsa,m,y_lt25,1994.10,520000,35.7
es,nsa,m,y_lt25,1994.11,519000,35.6
es,nsa,m,y_lt25,1994.12,510000,35.3
es,nsa,m,y_lt25,1995.01,488000,34.2
es,nsa,m,y_lt25,1995.02,504000,34.9
es,nsa,m,y_lt25,1995.03,493000,34.5
es,nsa,m,y_lt25,1995.04,469000,32.7
es,nsa,m,y_lt25,1995.05,465000,32.5
es,nsa,m,y_lt25,1995.06,473000,32.9
es,nsa,m,y_lt25,1995.07,470000,32.2
es,nsa,m,y_lt25,1995.08,476000,32.5
es,nsa,m,y_lt25,1995.09,491000,33.2
es,nsa,m,y_lt25,1995.10,474000,33.1
es,nsa,m,y_lt25,1995.11,478000,33.2
es,nsa,m,y_lt25,1995.12,456000,32.2
es,nsa,m,y_lt25,1996.01,475000,33.4
es,nsa,m,y_lt25,1996.02,488000,34.1
es,nsa,m,y_lt25,1996.03,484000,33.9
es,nsa,m,y_lt25,1996.04,467000,33
es,nsa,m,y_lt25,1996.05,465000,32.8
es,nsa,m,y_lt25,1996.06,474000,32.7
es,nsa,m,y_lt25,1996.07,464000,31.4
es,nsa,m,y_lt25,1996.08,469000,31.3
es,nsa,m,y_lt25,1996.09,489000,32.3
es,nsa,m,y_lt25,1996.10,471000,32
es,nsa,m,y_lt25,1996.11,478000,32.7
es,nsa,m,y_lt25,1996.12,451000,31.5
es,nsa,m,y_lt25,1997.01,458000,31.7
es,nsa,m,y_lt25,1997.02,461000,31.8
es,nsa,m,y_lt25,1997.03,445000,31
es,nsa,m,y_lt25,1997.04,432000,30.4
es,nsa,m,y_lt25,1997.05,429000,30.1
es,nsa,m,y_lt25,1997.06,437000,30
es,nsa,m,y_lt25,1997.07,419000,28.6
es,nsa,m,y_lt25,1997.08,418000,28.3
es,nsa,m,y_lt25,1997.09,431000,29
es,nsa,m,y_lt25,1997.10,415000,28.5
es,nsa,m,y_lt25,1997.11,414000,28.6
es,nsa,m,y_lt25,1997.12,401000,28
es,nsa,m,y_lt25,1998.01,409000,28.4
es,nsa,m,y_lt25,1998.02,400000,27.9
es,nsa,m,y_lt25,1998.03,394000,27.5
es,nsa,m,y_lt25,1998.04,377000,26.6
es,nsa,m,y_lt25,1998.05,373000,26.1
es,nsa,m,y_lt25,1998.06,384000,26.3
es,nsa,m,y_lt25,1998.07,372000,25.1
es,nsa,m,y_lt25,1998.08,384000,25.5
es,nsa,m,y_lt25,1998.09,375000,25.2
es,nsa,m,y_lt25,1998.10,356000,24.6
es,nsa,m,y_lt25,1998.11,349000,24.5
es,nsa,m,y_lt25,1998.12,333000,23.6
es,nsa,m,y_lt25,1999.01,339000,23.9
es,nsa,m,y_lt25,1999.02,330000,23.3
es,nsa,m,y_lt25,1999.03,315000,22.3
es,nsa,m,y_lt25,1999.04,290000,20.8
es,nsa,m,y_lt25,1999.05,280000,20
es,nsa,m,y_lt25,1999.06,289000,20
es,nsa,m,y_lt25,1999.07,281000,19.1
es,nsa,m,y_lt25,1999.08,295000,19.6
es,nsa,m,y_lt25,1999.09,289000,19.5
es,nsa,m,y_lt25,1999.10,274000,19.1
es,nsa,m,y_lt25,1999.11,275000,19.5
es,nsa,m,y_lt25,1999.12,262000,19
es,nsa,m,y_lt25,2000.01,284000,20.2
es,nsa,m,y_lt25,2000.02,272000,19.5
es,nsa,m,y_lt25,2000.03,257000,18.6
es,nsa,m,y_lt25,2000.04,241000,17.5
es,nsa,m,y_lt25,2000.05,238000,17
es,nsa,m,y_lt25,2000.06,253000,17.4
es,nsa,m,y_lt25,2000.07,258000,17.2
es,nsa,m,y_lt25,2000.08,277000,18
es,nsa,m,y_lt25,2000.09,276000,18
es,nsa,m,y_lt25,2000.10,275000,18.3
es,nsa,m,y_lt25,2000.11,269000,18.3
es,nsa,m,y_lt25,2000.12,247000,17.3
es,nsa,m,y_lt25,2001.01,241000,17
es,nsa,m,y_lt25,2001.02,262000,18.3
es,nsa,m,y_lt25,2001.03,252000,17.8
es,nsa,m,y_lt25,2001.04,233000,16.6
es,nsa,m,y_lt25,2001.05,243000,17
es,nsa,m,y_lt25,2001.06,249000,17.1
es,nsa,m,y_lt25,2001.07,247000,16.6
es,nsa,m,y_lt25,2001.08,265000,17.3
es,nsa,m,y_lt25,2001.09,263000,17.3
es,nsa,m,y_lt25,2001.10,258000,17.4
es,nsa,m,y_lt25,2001.11,256000,17.5
es,nsa,m,y_lt25,2001.12,251000,17.4
es,nsa,m,y_lt25,2002.01,273000,18.9
es,nsa,m,y_lt25,2002.02,295000,20.2
es,nsa,m,y_lt25,2002.03,267000,18.6
es,nsa,m,y_lt25,2002.04,250000,17.6
es,nsa,m,y_lt25,2002.05,242000,17
es,nsa,m,y_lt25,2002.06,259000,17.8
es,nsa,m,y_lt25,2002.07,273000,18.4
es,nsa,m,y_lt25,2002.08,289000,19.3
es,nsa,m,y_lt25,2002.09,302000,20.2
es,nsa,m,y_lt25,2002.10,303000,20.7
es,nsa,m,y_lt25,2002.11,300000,20.9
es,nsa,m,y_lt25,2002.12,292000,20.6
es,nsa,m,y_lt25,2003.01,299000,21
es,nsa,m,y_lt25,2003.02,296000,20.8
es,nsa,m,y_lt25,2003.03,292000,20.5
es,nsa,m,y_lt25,2003.04,284000,20
es,nsa,m,y_lt25,2003.05,275000,19.3
es,nsa,m,y_lt25,2003.06,293000,20
es,nsa,m,y_lt25,2003.07,291000,19.6
es,nsa,m,y_lt25,2003.08,295000,19.7
es,nsa,m,y_lt25,2003.09,301000,20.2
es,nsa,m,y_lt25,2003.10,297000,20.4
es,nsa,m,y_lt25,2003.11,291000,20.3
es,nsa,m,y_lt25,2003.12,286000,20.2
es,nsa,m,y_lt25,2004.01,290000,20.4
es,nsa,m,y_lt25,2004.02,286000,20.2
es,nsa,m,y_lt25,2004.03,281000,20
es,nsa,m,y_lt25,2004.04,287000,20.4
es,nsa,m,y_lt25,2004.05,277000,19.7
es,nsa,m,y_lt25,2004.06,287000,19.9
es,nsa,m,y_lt25,2004.07,278000,18.8
es,nsa,m,y_lt25,2004.08,283000,18.9
es,nsa,m,y_lt25,2004.09,284000,19.1
es,nsa,m,y_lt25,2004.10,268000,18.6
es,nsa,m,y_lt25,2004.11,262000,18.6
es,nsa,m,y_lt25,2004.12,249000,18
es,nsa,m,y_lt25,2005.01,257000,18.5
es,nsa,m,y_lt25,2005.02,259000,18.6
es,nsa,m,y_lt25,2005.03,259000,18.7
es,nsa,m,y_lt25,2005.04,252000,18.3
es,nsa,m,y_lt25,2005.05,239000,17.3
es,nsa,m,y_lt25,2005.06,235000,16.7
es,nsa,m,y_lt25,2005.07,218000,15.1
es,nsa,m,y_lt25,2005.08,215000,14.7
es,nsa,m,y_lt25,2005.09,219000,15.1
es,nsa,m,y_lt25,2005.10,220000,15.6
es,nsa,m,y_lt25,2005.11,220000,16
es,nsa,m,y_lt25,2005.12,217000,16
es,nsa,m,y_lt25,2006.01,222000,16.5
es,nsa,m,y_lt25,2006.02,223000,16.6
es,nsa,m,y_lt25,2006.03,224000,16.7
es,nsa,m,y_lt25,2006.04,216000,16
es,nsa,m,y_lt25,2006.05,206000,15.2
es,nsa,m,y_lt25,2006.06,203000,14.6
es,nsa,m,y_lt25,2006.07,197000,13.8
es,nsa,m,y_lt25,2006.08,201000,13.9
es,nsa,m,y_lt25,2006.09,201000,14
es,nsa,m,y_lt25,2006.10,197000,14.3
es,nsa,m,y_lt25,2006.11,193000,14.3
es,nsa,m,y_lt25,2006.12,184000,13.8
es,nsa,m,y_lt25,2007.01,185000,13.9
es,nsa,m,y_lt25,2007.02,186000,13.9
es,nsa,m,y_lt25,2007.03,194000,14.4
es,nsa,m,y_lt25,2007.04,204000,15.1
es,nsa,m,y_lt25,2007.05,204000,15
es,nsa,m,y_lt25,2007.06,215000,15.5
es,nsa,m,y_lt25,2007.07,210000,14.8
es,nsa,m,y_lt25,2007.08,217000,15.3
es,nsa,m,y_lt25,2007.09,219000,15.6
es,nsa,m,y_lt25,2007.10,212000,15.7
es,nsa,m,y_lt25,2007.11,219000,16.6
es,nsa,m,y_lt25,2007.12,224000,17.1
es,nsa,m,y_lt25,2008.01,245000,18.6
es,nsa,m,y_lt25,2008.02,257000,19.5
es,nsa,m,y_lt25,2008.03,265000,20.3
es,nsa,m,y_lt25,2008.04,282000,21.6
es,nsa,m,y_lt25,2008.05,292000,22.3
es,nsa,m,y_lt25,2008.06,308000,22.8
es,nsa,m,y_lt25,2008.07,314000,22.5
es,nsa,m,y_lt25,2008.08,328000,23.3
es,nsa,m,y_lt25,2008.09,351000,25.2
es,nsa,m,y_lt25,2008.10,370000,27.7
es,nsa,m,y_lt25,2008.11,385000,29.9
es,nsa,m,y_lt25,2008.12,389000,31.3
es,nsa,m,y_lt25,2009.01,419000,33.8
es,nsa,m,y_lt25,2009.02,452000,36.2
es,nsa,m,y_lt25,2009.03,484000,38.6
es,nsa,m,y_lt25,2009.04,498000,39.9
es,nsa,m,y_lt25,2009.05,499000,40.3
es,nsa,m,y_lt25,2009.06,489000,39.6
es,nsa,m,y_lt25,2009.07,487000,38.9
es,nsa,m,y_lt25,2009.08,488000,39
es,nsa,m,y_lt25,2009.09,502000,40.3
es,nsa,m,y_lt25,2009.10,487000,40.8
es,nsa,m,y_lt25,2009.11,470000,41.1
es,nsa,m,y_lt25,2009.12,452000,41
es,nsa,m,y_lt25,2010.01,461000,42.1
es,nsa,m,y_lt25,2010.02,483000,43.6
es,nsa,m,y_lt25,2010.03,498000,44.4
es,nsa,m,y_lt25,2010.04,503000,44.4
es,nsa,m,y_lt25,2010.05,496000,43.7
es,nsa,m,y_lt25,2010.06,479000,42.3
es,nsa,m,y_lt25,2010.07,465000,40.9
es,nsa,m,y_lt25,2010.08,465000,41
es,nsa,m,y_lt25,2010.09,483000,42.7
es,nsa,m,y_lt25,2010.10,481000,44.2
es,nsa,m,y_lt25,2010.11,476000,45
es,nsa,m,y_lt25,2010.12,449000,44.1
es,sa,f,y25-74,1983.01,200000,
es,sa,f,y25-74,1983.02,200000,
es,sa,f,y25-74,1983.03,201000,
es,sa,f,y25-74,1983.04,198000,
es,sa,f,y25-74,1983.05,195000,
es,sa,f,y25-74,1983.06,193000,
es,sa,f,y25-74,1983.07,192000,
es,sa,f,y25-74,1983.08,194000,
es,sa,f,y25-74,1983.09,200000,
es,sa,f,y25-74,1983.10,208000,
es,sa,f,y25-74,1983.11,216000,
es,sa,f,y25-74,1983.12,224000,
es,sa,f,y25-74,1984.01,229000,
