country,seasonality,age_group,month,unemployment,unemployment_rate
dk,trend,y25-74,1983.08,138000,6.5
dk,trend,y25-74,1983.09,139000,6.5
dk,trend,y25-74,1983.10,139000,6.6
dk,trend,y25-74,1983.11,140000,6.6
dk,trend,y25-74,1983.12,140000,6.6
dk,trend,y25-74,1984.01,140000,6.6
dk,trend,y25-74,1984.02,139000,6.6
dk,trend,y25-74,1984.03,139000,6.6
dk,trend,y25-74,1984.04,138000,6.5
dk,trend,y25-74,1984.05,138000,6.5
dk,trend,y25-74,1984.06,138000,6.5
dk,trend,y25-74,1984.07,138000,6.5
dk,trend,y25-74,1984.08,137000,6.5
dk,trend,y25-74,1984.09,136000,6.4
dk,trend,y25-74,1984.10,135000,6.4
dk,trend,y25-74,1984.11,134000,6.3
dk,trend,y25-74,1984.12,132000,6.2
dk,trend,y25-74,1985.01,131000,6.2
dk,trend,y25-74,1985.02,131000,6.1
dk,trend,y25-74,1985.03,129000,6
dk,trend,y25-74,1985.04,128000,6
dk,trend,y25-74,1985.05,126000,5.9
dk,trend,y25-74,1985.06,123000,5.7
dk,trend,y25-74,1985.07,120000,5.6
dk,trend,y25-74,1985.08,118000,5.5
dk,trend,y25-74,1985.09,115000,5.3
dk,trend,y25-74,1985.10,112000,5.2
dk,trend,y25-74,1985.11,109000,5
dk,trend,y25-74,1985.12,107000,4.9
dk,trend,y25-74,1986.01,104000,4.8
dk,trend,y25-74,1986.02,103000,4.7
dk,trend,y25-74,1986.03,101000,4.6
dk,trend,y25-74,1986.04,99000,4.5
dk,trend,y25-74,1986.05,97000,4.4
dk,trend,y25-74,1986.06,96000,4.3
dk,trend,y25-74,1986.07,96000,4.3
dk,trend,y25-74,1986.08,95000,4.3
dk,trend,y25-74,1986.09,94000,4.3
dk,trend,y25-74,1986.10,93000,4.2
dk,trend,y25-74,1986.11,94000,4.3
dk,trend,y25-74,1986.12,94000,4.3
dk,trend,y25-74,1987.01,95000,4.3
dk,trend,y25-74,1987.02,95000,4.3
dk,trend,y25-74,1987.03,94000,4.3
dk,trend,y25-74,1987.04,94000,4.3
dk,trend,y25-74,1987.05,94000,4.3
dk,trend,y25-74,1987.06,94000,4.3
dk,trend,y25-74,1987.07,94000,4.3
dk,trend,y25-74,1987.08,95000,4.3
dk,trend,y25-74,1987.09,96000,4.3
dk,trend,y25-74,1987.10,97000,4.4
dk,trend,y25-74,1987.11,98000,4.4
dk,trend,y25-74,1987.12,98000,4.4
dk,trend,y25-74,1988.01,100000,4.5
dk,trend,y25-74,1988.02,102000,4.6
dk,trend,y25-74,1988.03,104000,4.7
dk,trend,y25-74,1988.04,107000,4.8
dk,trend,y25-74,1988.05,109000,4.9
dk,trend,y25-74,1988.06,111000,4.9
dk,trend,y25-74,1988.07,114000,5
dk,trend,y25-74,1988.08,116000,5.1
dk,trend,y25-74,1988.09,118000,5.3
dk,trend,y25-74,1988.10,121000,5.4
dk,trend,y25-74,1988.11,124000,5.5
dk,trend,y25-74,1988.12,127000,5.6
dk,trend,y25-74,1989.01,128000,5.7
dk,trend,y25-74,1989.02,130000,5.8
dk,trend,y25-74,1989.03,131000,5.8
dk,trend,y25-74,1989.04,133000,5.9
dk,trend,y25-74,1989.05,134000,6
dk,trend,y25-74,1989.06,136000,6
dk,trend,y25-74,1989.07,137000,6
dk,trend,y25-74,1989.08,138000,6.1
dk,trend,y25-74,1989.09,139000,6.1
dk,trend,y25-74,1989.10,139000,6.1
dk,trend,y25-74,1989.11,140000,6.1
dk,trend,y25-74,1989.12,140000,6.1
dk,trend,y25-74,1990.01,141000,6.1
dk,trend,y25-74,1990.02,142000,6.2
dk,trend,y25-74,1990.03,143000,6.2
dk,trend,y25-74,1990.04,144000,6.2
dk,trend,y25-74,1990.05,145000,6.3
dk,trend,y25-74,1990.06,146000,6.3
dk,trend,y25-74,1990.07,148000,6.4
dk,trend,y25-74,1990.08,149000,6.5
dk,trend,y25-74,1990.09,151000,6.5
dk,trend,y25-74,1990.10,152000,6.6
dk,trend,y25-74,1990.11,154000,6.6
dk,trend,y25-74,1990.12,155000,6.7
dk,trend,y25-74,1991.01,157000,6.8
dk,trend,y25-74,1991.02,159000,6.9
dk,trend,y25-74,1991.03,161000,7
dk,trend,y25-74,1991.04,163000,7.1
dk,trend,y25-74,1991.05,166000,7.2
dk,trend,y25-74,1991.06,168000,7.2
dk,trend,y25-74,1991.07,169000,7.3
dk,trend,y25-74,1991.08,171000,7.3
dk,trend,y25-74,1991.09,173000,7.4
dk,trend,y25-74,1991.10,175000,7.5
dk,trend,y25-74,1991.11,176000,7.5
dk,trend,y25-74,1991.12,177000,7.5
dk,trend,y25-74,1992.01,178000,7.6
dk,trend,y25-74,1992.02,179000,7.6
dk,trend,y25-74,1992.03,180000,7.6
dk,trend,y25-74,1992.04,182000,7.7
dk,trend,y25-74,1992.05,183000,7.7
dk,trend,y25-74,1992.06,184000,7.8
dk,trend,y25-74,1992.07,186000,7.9
dk,trend,y25-74,1992.08,189000,8
dk,trend,y25-74,1992.09,193000,8.1
dk,trend,y25-74,1992.10,196000,8.3
dk,trend,y25-74,1992.11,199000,8.4
dk,trend,y25-74,1992.12,203000,8.6
dk,trend,y25-74,1993.01,207000,8.8
dk,trend,y25-74,1993.02,210000,8.9
dk,trend,y25-74,1993.03,211000,9
dk,trend,y25-74,1993.04,213000,9
dk,trend,y25-74,1993.05,214000,9.1
dk,trend,y25-74,1993.06,214000,9.1
dk,trend,y25-74,1993.07,211000,9
dk,trend,y25-74,1993.08,207000,8.8
dk,trend,y25-74,1993.09,204000,8.7
dk,trend,y25-74,1993.10,200000,8.6
dk,trend,y25-74,1993.11,195000,8.4
dk,trend,y25-74,1993.12,190000,8.2
dk,trend,y25-74,1994.01,184000,8
dk,trend,y25-74,1994.02,179000,7.8
dk,trend,y25-74,1994.03,175000,7.7
dk,trend,y25-74,1994.04,170000,7.5
dk,trend,y25-74,1994.05,167000,7.3
dk,trend,y25-74,1994.06,163000,7.2
dk,trend,y25-74,1994.07,160000,7.1
dk,trend,y25-74,1994.08,157000,6.9
dk,trend,y25-74,1994.09,155000,6.8
dk,trend,y25-74,1994.10,152000,6.7
dk,trend,y25-74,1994.11,150000,6.6
dk,trend,y25-74,1994.12,148000,6.5
dk,trend,y25-74,1995.01,146000,6.4
dk,trend,y25-74,1995.02,144000,6.3
dk,trend,y25-74,1995.03,142000,6.2
dk,trend,y25-74,1995.04,140000,6.2
dk,trend,y25-74,1995.05,139000,6.1
dk,trend,y25-74,1995.06,139000,6.1
dk,trend,y25-74,1995.07,139000,6.1
dk,trend,y25-74,1995.08,138000,6.1
dk,trend,y25-74,1995.09,137000,6
dk,trend,y25-74,1995.10,136000,6
dk,trend,y25-74,1995.11,136000,5.9
dk,trend,y25-74,1995.12,135000,5.9
dk,trend,y25-74,1996.01,135000,5.9
dk,trend,y25-74,1996.02,135000,5.9
dk,trend,y25-74,1996.03,135000,5.9
dk,trend,y25-74,1996.04,134000,5.8
dk,trend,y25-74,1996.05,133000,5.7
dk,trend,y25-74,1996.06,131000,5.7
dk,trend,y25-74,1996.07,129000,5.6
dk,trend,y25-74,1996.08,127000,5.5
dk,trend,y25-74,1996.09,123000,5.3
dk,trend,y25-74,1996.10,121000,5.2
dk,trend,y25-74,1996.11,119000,5.1
dk,trend,y25-74,1996.12,116000,5
dk,trend,y25-74,1997.01,115000,5
dk,trend,y25-74,1997.02,113000,4.9
dk,trend,y25-74,1997.03,111000,4.8
dk,trend,y25-74,1997.04,110000,4.7
dk,trend,y25-74,1997.05,109000,4.7
dk,trend,y25-74,1997.06,109000,4.7
dk,trend,y25-74,1997.07,109000,4.7
dk,trend,y25-74,1997.08,109000,4.7
dk,trend,y25-74,1997.09,109000,4.6
dk,trend,y25-74,1997.10,109000,4.7
dk,trend,y25-74,1997.11,109000,4.7
dk,trend,y25-74,1997.12,110000,4.7
dk,trend,y25-74,1998.01,110000,4.7
dk,trend,y25-74,1998.02,106000,4.5
dk,trend,y25-74,1998.03,106000,4.5
dk,trend,y25-74,1998.04,105000,4.5
dk,trend,y25-74,1998.05,105000,4.5
dk,trend,y25-74,1998.06,105000,4.4
dk,trend,y25-74,1998.07,104000,4.4
dk,trend,y25-74,1998.08,103000,4.4
dk,trend,y25-74,1998.09,101000,4.3
dk,trend,y25-74,1998.10,101000,4.2
dk,trend,y25-74,1998.11,100000,4.2
dk,trend,y25-74,1998.12,100000,4.2
dk,trend,y25-74,1999.01,101000,4.2
dk,trend,y25-74,1999.02,101000,4.2
dk,trend,y25-74,1999.03,100000,4.2
dk,trend,y25-74,1999.04,101000,4.2
dk,trend,y25-74,1999.05,101000,4.2
dk,trend,y25-74,1999.06,101000,4.2
dk,trend,y25-74,1999.07,104000,4.3
dk,trend,y25-74,1999.08,110000,4.5
dk,trend,y25-74,1999.09,111000,4.6
dk,trend,y25-74,1999.10,111000,4.6
dk,trend,y25-74,1999.11,112000,4.7
dk,trend,y25-74,1999.12,113000,4.7
dk,trend,y25-74,2000.01,109000,4.5
dk,trend,y25-74,2000.02,102000,4.2
dk,trend,y25-74,2000.03,98000,4.1
dk,trend,y25-74,2000.04,98000,4.1
dk,trend,y25-74,2000.05,99000,4.1
dk,trend,y25-74,2000.06,96000,4
dk,trend,y25-74,2000.07,92000,3.8
dk,trend,y25-74,2000.08,89000,3.7
dk,trend,y25-74,2000.09,89000,3.7
dk,trend,y25-74,2000.10,90000,3.8
dk,trend,y25-74,2000.11,93000,3.8
dk,trend,y25-74,2000.12,94000,3.9
dk,trend,y25-74,2001.01,96000,3.9
dk,trend,y25-74,2001.02,98000,4
dk,trend,y25-74,2001.03,96000,3.9
dk,trend,y25-74,2001.04,92000,3.8
dk,trend,y25-74,2001.05,90000,3.7
dk,trend,y25-74,2001.06,91000,3.7
dk,trend,y25-74,2001.07,94000,3.8
dk,trend,y25-74,2001.08,98000,4
dk,trend,y25-74,2001.09,100000,4
dk,trend,y25-74,2001.10,104000,4.1
dk,trend,y25-74,2001.11,105000,4.1
dk,trend,y25-74,2001.12,102000,4.1
dk,trend,y25-74,2002.01,97000,3.9
dk,trend,y25-74,2002.02,94000,3.8
dk,trend,y25-74,2002.03,94000,3.8
dk,trend,y25-74,2002.04,96000,3.9
dk,trend,y25-74,2002.05,100000,4.1
dk,trend,y25-74,2002.06,103000,4.2
dk,trend,y25-74,2002.07,107000,4.4
dk,trend,y25-74,2002.08,111000,4.5
dk,trend,y25-74,2002.09,110000,4.5
dk,trend,y25-74,2002.10,106000,4.4
dk,trend,y25-74,2002.11,102000,4.2
dk,trend,y25-74,2002.12,99000,4
dk,trend,y25-74,2003.01,100000,4.1
dk,trend,y25-74,2003.02,105000,4.2
dk,trend,y25-74,2003.03,110000,4.5
dk,trend,y25-74,2003.04,117000,4.7
dk,trend,y25-74,2003.05,125000,5
dk,trend,y25-74,2003.06,125000,5
dk,trend,y25-74,2003.07,120000,4.8
dk,trend,y25-74,2003.08,118000,4.8
dk,trend,y25-74,2003.09,123000,5
dk,trend,y25-74,2003.10,130000,5.2
dk,trend,y25-74,2003.11,135000,5.4
dk,trend,y25-74,2003.12,135000,5.4
dk,trend,y25-74,2004.01,131000,5.3
dk,trend,y25-74,2004.02,127000,5.1
dk,trend,y25-74,2004.03,125000,5
dk,trend,y25-74,2004.04,125000,5
dk,trend,y25-74,2004.05,125000,5
dk,trend,y25-74,2004.06,128000,5.1
dk,trend,y25-74,2004.07,133000,5.2
dk,trend,y25-74,2004.08,133000,5.3
dk,trend,y25-74,2004.09,131000,5.2
dk,trend,y25-74,2004.10,127000,5.1
dk,trend,y25-74,2004.11,123000,4.9
dk,trend,y25-74,2004.12,121000,4.9
dk,trend,y25-74,2005.01,120000,4.8
dk,trend,y25-74,2005.02,119000,4.8
dk,trend,y25-74,2005.03,119000,4.8
dk,trend,y25-74,2005.04,115000,4.6
dk,trend,y25-74,2005.05,110000,4.4
dk,trend,y25-74,2005.06,108000,4.3
dk,trend,y25-74,2005.07,106000,4.3
dk,trend,y25-74,2005.08,101000,4.1
dk,trend,y25-74,2005.09,96000,3.9
dk,trend,y25-74,2005.10,90000,3.6
dk,trend,y25-74,2005.11,85000,3.4
dk,trend,y25-74,2005.12,82000,3.3
dk,trend,y25-74,2006.01,82000,3.3
dk,trend,y25-74,2006.02,84000,3.4
dk,trend,y25-74,2006.03,85000,3.4
dk,trend,y25-74,2006.04,86000,3.4
dk,trend,y25-74,2006.05,85000,3.4
dk,trend,y25-74,2006.06,83000,3.4
dk,trend,y25-74,2006.07,81000,3.2
dk,trend,y25-74,2006.08,79000,3.2
dk,trend,y25-74,2006.09,77000,3.1
dk,trend,y25-74,2006.10,75000,3
dk,trend,y25-74,2006.11,75000,3
dk,trend,y25-74,2006.12,78000,3.1
dk,trend,y25-74,2007.01,83000,3.3
dk,trend,y25-74,2007.02,87000,3.5
dk,trend,y25-74,2007.03,84000,3.4
dk,trend,y25-74,2007.04,77000,3.1
dk,trend,y25-74,2007.05,75000,3
dk,trend,y25-74,2007.06,75000,3
dk,trend,y25-74,2007.07,76000,3.1
dk,trend,y25-74,2007.08,77000,3.1
dk,trend,y25-74,2007.09,74000,3
dk,trend,y25-74,2007.10,71000,2.9
dk,trend,y25-74,2007.11,68000,2.7
dk,trend,y25-74,2007.12,66000,2.6
dk,trend,y25-74,2008.01,66000,2.6
dk,trend,y25-74,2008.02,64000,2.6
dk,trend,y25-74,2008.03,61000,2.4
dk,trend,y25-74,2008.04,59000,2.4
dk,trend,y25-74,2008.05,58000,2.3
dk,trend,y25-74,2008.06,58000,2.3
dk,trend,y25-74,2008.07,59000,2.4
dk,trend,y25-74,2008.08,61000,2.4
dk,trend,y25-74,2008.09,62000,2.5
dk,trend,y25-74,2008.10,65000,2.6
dk,trend,y25-74,2008.11,71000,2.8
dk,trend,y25-74,2008.12,79000,3.2
dk,trend,y25-74,2009.01,88000,3.5
dk,trend,y25-74,2009.02,96000,3.9
dk,trend,y25-74,2009.03,109000,4.4
dk,trend,y25-74,2009.04,120000,4.8
dk,trend,y25-74,2009.05,125000,5
dk,trend,y25-74,2009.06,129000,5.2
dk,trend,y25-74,2009.07,128000,5.1
dk,trend,y25-74,2009.08,128000,5.1
dk,trend,y25-74,2009.09,136000,5.5
dk,trend,y25-74,2009.10,144000,5.8
dk,trend,y25-74,2009.11,149000,6
dk,trend,y25-74,2009.12,147000,6
dk,trend,y25-74,2010.01,144000,5.9
dk,trend,y25-74,2010.02,147000,5.9
dk,trend,y25-74,2010.03,154000,6.2
dk,trend,y25-74,2010.04,160000,6.4
dk,trend,y25-74,2010.05,160000,6.4
dk,trend,y25-74,2010.06,158000,6.4
dk,trend,y25-74,2010.07,152000,6.1
dk,trend,y25-74,2010.08,146000,5.9
dk,trend,y25-74,2010.09,150000,6.1
dk,trend,y25-74,2010.10,155000,6.3
dk,trend,y25-74,2010.11,159000,6.5
dk,trend,y25-74,2010.12,166000,6.8
dk,trend,y_lt25,1983.01,83000,17
dk,trend,y_lt25,1983.02,84000,17.1
dk,trend,y_lt25,1983.03,85000,17.3
dk,trend,y_lt25,1983.04,86000,17.4
dk,trend,y_lt25,1983.05,86000,17.4
dk,trend,y_lt25,1983.06,86000,17.2
dk,trend,y_lt25,1983.07,86000,17
dk,trend,y_lt25,1983.08,85000,16.6
dk,trend,y_lt25,1983.09,85000,16.3
dk,trend,y_lt25,1983.10,85000,16
dk,trend,y_lt25,1983.11,84000,15.6
dk,trend,y_lt25,1983.12,83000,15.2
dk,trend,y_lt25,1984.01,83000,14.9
dk,trend,y_lt25,1984.02,82000,14.6
dk,trend,y_lt25,1984.03,81000,14.2
dk,trend,y_lt25,1984.04,79000,13.8
dk,trend,y_lt25,1984.05,77000,13.4
dk,trend,y_lt25,1984.06,76000,13.2
dk,trend,y_lt25,1984.07,76000,13.1
dk,trend,y_lt25,1984.08,75000,12.9
dk,trend,y_lt25,1984.09,74000,12.8
dk,trend,y_lt25,1984.10,73000,12.5
dk,trend,y_lt25,1984.11,71000,12.2
dk,trend,y_lt25,1984.12,70000,12
dk,trend,y_lt25,1985.01,70000,11.9
dk,trend,y_lt25,1985.02,69000,11.8
dk,trend,y_lt25,1985.03,68000,11.6
dk,trend,y_lt25,1985.04,67000,11.3
dk,trend,y_lt25,1985.05,65000,11
dk,trend,y_lt25,1985.06,62000,10.6
dk,trend,y_lt25,1985.07,59000,10.2
dk,trend,y_lt25,1985.08,57000,9.8
dk,trend,y_lt25,1985.09,55000,9.5
dk,trend,y_lt25,1985.10,52000,9
dk,trend,y_lt25,1985.11,49000,8.6
dk,trend,y_lt25,1985.12,47000,8.2
dk,trend,y_lt25,1986.01,44000,7.8
dk,trend,y_lt25,1986.02,42000,7.4
dk,trend,y_lt25,1986.03,41000,7.2
dk,trend,y_lt25,1986.04,40000,7.1
dk,trend,y_lt25,1986.05,40000,7
dk,trend,y_lt25,1986.06,40000,7.1
dk,trend,y_lt25,1986.07,41000,7.2
dk,trend,y_lt25,1986.08,41000,7.2
dk,trend,y_lt25,1986.09,41000,7.2
dk,trend,y_lt25,1986.10,41000,7.2
dk,trend,y_lt25,1986.11,42000,7.3
dk,trend,y_lt25,1986.12,42000,7.4
dk,trend,y_lt25,1987.01,43000,7.5
dk,trend,y_lt25,1987.02,44000,7.6
dk,trend,y_lt25,1987.03,44000,7.7
dk,trend,y_lt25,1987.04,45000,7.8
dk,trend,y_lt25,1987.05,45000,7.8
dk,trend,y_lt25,1987.06,45000,7.8
dk,trend,y_lt25,1987.07,44000,7.6
dk,trend,y_lt25,1987.08,43000,7.5
dk,trend,y_lt25,1987.09,43000,7.5
dk,trend,y_lt25,1987.10,43000,7.5
dk,trend,y_lt25,1987.11,43000,7.4
dk,trend,y_lt25,1987.12,43000,7.4
dk,trend,y_lt25,1988.01,43000,7.3
dk,trend,y_lt25,1988.02,43000,7.4
dk,trend,y_lt25,1988.03,44000,7.4
dk,trend,y_lt25,1988.04,44000,7.5
dk,trend,y_lt25,1988.05,45000,7.7
dk,trend,y_lt25,1988.06,46000,7.9
dk,trend,y_lt25,1988.07,48000,8.1
dk,trend,y_lt25,1988.08,48000,8.3
dk,trend,y_lt25,1988.09,49000,8.5
dk,trend,y_lt25,1988.10,51000,8.7
dk,trend,y_lt25,1988.11,53000,9.1
dk,trend,y_lt25,1988.12,55000,9.4
dk,trend,y_lt25,1989.01,56000,9.7
dk,trend,y_lt25,1989.02,57000,9.9
dk,trend,y_lt25,1989.03,57000,10
dk,trend,y_lt25,1989.04,58000,10.1
dk,trend,y_lt25,1989.05,58000,10.2
dk,trend,y_lt25,1989.06,58000,10.2
dk,trend,y_lt25,1989.07,57000,10.2
dk,trend,y_lt25,1989.08,57000,10.1
dk,trend,y_lt25,1989.09,59000,10.4
dk,trend,y_lt25,1989.10,59000,10.5
dk,trend,y_lt25,1989.11,59000,10.6
dk,trend,y_lt25,1989.12,59000,10.5
dk,trend,y_lt25,1990.01,58000,10.5
dk,trend,y_lt25,1990.02,58000,10.5
dk,trend,y_lt25,1990.03,58000,10.5
dk,trend,y_lt25,1990.04,57000,10.4
dk,trend,y_lt25,1990.05,57000,10.4
dk,trend,y_lt25,1990.06,57000,10.5
dk,trend,y_lt25,1990.07,58000,10.5
dk,trend,y_lt25,1990.08,58000,10.6
dk,trend,y_lt25,1990.09,58000,10.5
dk,trend,y_lt25,1990.10,57000,10.5
dk,trend,y_lt25,1990.11,56000,10.4
dk,trend,y_lt25,1990.12,56000,10.3
dk,trend,y_lt25,1991.01,55000,10.2
dk,trend,y_lt25,1991.02,55000,10.2
dk,trend,y_lt25,1991.03,56000,10.3
dk,trend,y_lt25,1991.04,56000,10.4
dk,trend,y_lt25,1991.05,57000,10.5
dk,trend,y_lt25,1991.06,57000,10.6
dk,trend,y_lt25,1991.07,58000,10.7
dk,trend,y_lt25,1991.08,58000,10.9
dk,trend,y_lt25,1991.09,58000,11
dk,trend,y_lt25,1991.10,58000,11
dk,trend,y_lt25,1991.11,58000,11.1
dk,trend,y_lt25,1991.12,58000,11.1
dk,trend,y_lt25,1992.01,58000,11.2
dk,trend,y_lt25,1992.02,58000,11.2
dk,trend,y_lt25,1992.03,58000,11.3
dk,trend,y_lt25,1992.04,58000,11.3
dk,trend,y_lt25,1992.05,58000,11.4
dk,trend,y_lt25,1992.06,58000,11.5
dk,trend,y_lt25,1992.07,59000,11.6
dk,trend,y_lt25,1992.08,60000,11.9
dk,trend,y_lt25,1992.09,61000,12
dk,trend,y_lt25,1992.10,61000,12.2
dk,trend,y_lt25,1992.11,62000,12.4
dk,trend,y_lt25,1992.12,63000,12.6
dk,trend,y_lt25,1993.01,65000,13
dk,trend,y_lt25,1993.02,66000,13.2
dk,trend,y_lt25,1993.03,66000,13.3
dk,trend,y_lt25,1993.04,66000,13.4
dk,trend,y_lt25,1993.05,65000,13.3
dk,trend,y_lt25,1993.06,65000,13.2
dk,trend,y_lt25,1993.07,64000,13
dk,trend,y_lt25,1993.08,63000,12.8
dk,trend,y_lt25,1993.09,61000,12.5
dk,trend,y_lt25,1993.10,60000,12.2
dk,trend,y_lt25,1993.11,58000,11.8
dk,trend,y_lt25,1993.12,56000,11.5
dk,trend,y_lt25,1994.01,54000,11.2
dk,trend,y_lt25,1994.02,53000,10.9
dk,trend,y_lt25,1994.03,51000,10.6
dk,trend,y_lt25,1994.04,50000,10.3
dk,trend,y_lt25,1994.05,49000,10.1
dk,trend,y_lt25,1994.06,49000,10
dk,trend,y_lt25,1994.07,49000,10
dk,trend,y_lt25,1994.08,49000,10
dk,trend,y_lt25,1994.09,49000,9.9
dk,trend,y_lt25,1994.10,49000,9.9
dk,trend,y_lt25,1994.11,49000,9.8
dk,trend,y_lt25,1994.12,49000,9.7
dk,trend,y_lt25,1995.01,48000,9.6
dk,trend,y_lt25,1995.02,48000,9.5
dk,trend,y_lt25,1995.03,48000,9.4
dk,trend,y_lt25,1995.04,48000,9.5
dk,trend,y_lt25,1995.05,49000,9.6
dk,trend,y_lt25,1995.06,49000,9.7
dk,trend,y_lt25,1995.07,49000,9.7
dk,trend,y_lt25,1995.08,50000,9.8
dk,trend,y_lt25,1995.09,50000,9.9
dk,trend,y_lt25,1995.10,50000,10
dk,trend,y_lt25,1995.11,51000,10
dk,trend,y_lt25,1995.12,51000,10.1
dk,trend,y_lt25,1996.01,52000,10.3
dk,trend,y_lt25,1996.02,53000,10.5
dk,trend,y_lt25,1996.03,53000,10.5
dk,trend,y_lt25,1996.04,52000,10.4
dk,trend,y_lt25,1996.05,50000,10.1
dk,trend,y_lt25,1996.06,49000,9.9
dk,trend,y_lt25,1996.07,49000,9.8
dk,trend,y_lt25,1996.08,47000,9.5
dk,trend,y_lt25,1996.09,45000,9
dk,trend,y_lt25,1996.10,44000,8.9
dk,trend,y_lt25,1996.11,43000,8.7
dk,trend,y_lt25,1996.12,42000,8.6
dk,trend,y_lt25,1997.01,42000,8.4
dk,trend,y_lt25,1997.02,40000,8.1
dk,trend,y_lt25,1997.03,39000,7.8
dk,trend,y_lt25,1997.04,38000,7.7
dk,trend,y_lt25,1997.05,38000,7.7
dk,trend,y_lt25,1997.06,38000,7.8
dk,trend,y_lt25,1997.07,38000,7.7
dk,trend,y_lt25,1997.08,37000,7.6
dk,trend,y_lt25,1997.09,36000,7.4
dk,trend,y_lt25,1997.10,35000,7.4
dk,trend,y_lt25,1997.11,35000,7.3
dk,trend,y_lt25,1997.12,34000,7.2
dk,trend,y_lt25,1998.01,33000,7
dk,trend,y_lt25,1998.02,31000,6.7
dk,trend,y_lt25,1998.03,31000,6.7
dk,trend,y_lt25,1998.04,31000,6.7
dk,trend,y_lt25,1998.05,32000,6.9
dk,trend,y_lt25,1998.06,32000,7
dk,trend,y_lt25,1998.07,33000,7.1
dk,trend,y_lt25,1998.08,34000,7.4
dk,trend,y_lt25,1998.09,35000,7.7
dk,trend,y_lt25,1998.10,35000,7.8
dk,trend,y_lt25,1998.11,36000,8.1
dk,trend,y_lt25,1998.12,38000,8.5
dk,trend,y_lt25,1999.01,40000,8.9
dk,trend,y_lt25,1999.02,41000,9.1
dk,trend,y_lt25,1999.03,41000,9.2
dk,trend,y_lt25,1999.04,42000,9.4
dk,trend,y_lt25,1999.05,41000,9.3
dk,trend,y_lt25,1999.06,40000,9
dk,trend,y_lt25,1999.07,39000,8.8
dk,trend,y_lt25,1999.08,38000,8.5
dk,trend,y_lt25,1999.09,37000,8.4
dk,trend,y_lt25,1999.10,38000,8.7
dk,trend,y_lt25,1999.11,38000,8.8
dk,trend,y_lt25,1999.12,37000,8.5
dk,trend,y_lt25,2000.01,34000,7.8
dk,trend,y_lt25,2000.02,30000,6.9
dk,trend,y_lt25,2000.03,28000,6.5
dk,trend,y_lt25,2000.04,28000,6.4
dk,trend,y_lt25,2000.05,29000,6.4
dk,trend,y_lt25,2000.06,28000,6.4
dk,trend,y_lt25,2000.07,26000,6.3
dk,trend,y_lt25,2000.08,25000,6
dk,trend,y_lt25,2000.09,24000,5.8
dk,trend,y_lt25,2000.10,23000,5.5
dk,trend,y_lt25,2000.11,23000,5.4
dk,trend,y_lt25,2000.12,24000,5.6
dk,trend,y_lt25,2001.01,25000,6.1
dk,trend,y_lt25,2001.02,27000,6.8
dk,trend,y_lt25,2001.03,30000,7.5
dk,trend,y_lt25,2001.04,32000,8
dk,trend,y_lt25,2001.05,33000,8.4
dk,trend,y_lt25,2001.06,34000,8.6
dk,trend,y_lt25,2001.07,36000,8.7
dk,trend,y_lt25,2001.08,36000,8.8
dk,trend,y_lt25,2001.09,36000,8.9
dk,trend,y_lt25,2001.10,34000,9.1
dk,trend,y_lt25,2001.11,33000,9.1
dk,trend,y_lt25,2001.12,33000,8.7
dk,trend,y_lt25,2002.01,32000,8.2
dk,trend,y_lt25,2002.02,31000,7.7
dk,trend,y_lt25,2002.03,29000,7.2
dk,trend,y_lt25,2002.04,27000,6.8
dk,trend,y_lt25,2002.05,26000,6.7
dk,trend,y_lt25,2002.06,27000,6.7
dk,trend,y_lt25,2002.07,29000,7.1
dk,trend,y_lt25,2002.08,31000,7.5
dk,trend,y_lt25,2002.09,32000,7.7
dk,trend,y_lt25,2002.10,33000,7.9
dk,trend,y_lt25,2002.11,34000,8.2
dk,trend,y_lt25,2002.12,35000,8.7
dk,trend,y_lt25,2003.01,37000,9.5
dk,trend,y_lt25,2003.02,38000,10
dk,trend,y_lt25,2003.03,37000,9.9
dk,trend,y_lt25,2003.04,36000,9.6
dk,trend,y_lt25,2003.05,36000,9.4
dk,trend,y_lt25,2003.06,36000,9.3
dk,trend,y_lt25,2003.07,36000,9.4
dk,trend,y_lt25,2003.08,36000,9.3
dk,trend,y_lt25,2003.09,35000,9.1
dk,trend,y_lt25,2003.10,33000,8.7
dk,trend,y_lt25,2003.11,32000,8.4
dk,trend,y_lt25,2003.12,32000,8.4
dk,trend,y_lt25,2004.01,34000,8.7
dk,trend,y_lt25,2004.02,35000,8.7
dk,trend,y_lt25,2004.03,34000,8.6
dk,trend,y_lt25,2004.04,33000,8.4
dk,trend,y_lt25,2004.05,31000,8.1
dk,trend,y_lt25,2004.06,31000,8
dk,trend,y_lt25,2004.07,31000,7.8
dk,trend,y_lt25,2004.08,30000,7.6
dk,trend,y_lt25,2004.09,31000,7.7
dk,trend,y_lt25,2004.10,32000,7.9
dk,trend,y_lt25,2004.11,33000,8
dk,trend,y_lt25,2004.12,33000,8
dk,trend,y_lt25,2005.01,32000,7.8
dk,trend,y_lt25,2005.02,31000,7.8
dk,trend,y_lt25,2005.03,32000,8.1
dk,trend,y_lt25,2005.04,34000,8.6
dk,trend,y_lt25,2005.05,35000,8.8
dk,trend,y_lt25,2005.06,36000,9
dk,trend,y_lt25,2005.07,36000,9
dk,trend,y_lt25,2005.08,35000,8.8
