country,seasonality,sex,month,unemployment,unemployment_rate
bg,sa,f,2005.05,151000,9.9
bg,sa,f,2005.06,149000,9.7
bg,sa,f,2005.07,146000,9.4
bg,sa,f,2005.08,145000,9.4
bg,sa,f,2005.09,147000,9.5
bg,sa,f,2005.10,150000,9.7
bg,sa,f,2005.11,152000,9.8
bg,sa,f,2005.12,151000,9.7
bg,sa,f,2006.01,148000,9.5
bg,sa,f,2006.02,146000,9.3
bg,sa,f,2006.03,146000,9.3
bg,sa,f,2006.04,148000,9.3
bg,sa,f,2006.05,151000,9.5
bg,sa,f,2006.06,155000,9.6
bg,sa,f,2006.07,159000,9.8
bg,sa,f,2006.08,158000,9.7
bg,sa,f,2006.09,153000,9.4
bg,sa,f,2006.10,145000,8.9
bg,sa,f,2006.11,144000,8.8
bg,sa,f,2006.12,141000,8.6
bg,sa,f,2007.01,136000,8.3
bg,sa,f,2007.02,130000,8
bg,sa,f,2007.03,123000,7.5
bg,sa,f,2007.04,115000,7.1
bg,sa,f,2007.05,113000,6.9
bg,sa,f,2007.06,115000,7.1
bg,sa,f,2007.07,120000,7.4
bg,sa,f,2007.08,123000,7.5
bg,sa,f,2007.09,122000,7.4
bg,sa,f,2007.10,117000,7.1
bg,sa,f,2007.11,112000,6.8
bg,sa,f,2007.12,110000,6.6
bg,sa,f,2008.01,108000,6.4
bg,sa,f,2008.02,105000,6.3
bg,sa,f,2008.03,103000,6.1
bg,sa,f,2008.04,103000,6.2
bg,sa,f,2008.05,101000,6.1
bg,sa,f,2008.06,98000,5.9
bg,sa,f,2008.07,92000,5.6
bg,sa,f,2008.08,88000,5.3
bg,sa,f,2008.09,86000,5.2
bg,sa,f,2008.10,86000,5.2
bg,sa,f,2008.11,86000,5.2
bg,sa,f,2008.12,91000,5.5
bg,sa,f,2009.01,92000,5.6
bg,sa,f,2009.02,95000,5.8
bg,sa,f,2009.03,99000,6
bg,sa,f,2009.04,102000,6.2
bg,sa,f,2009.05,104000,6.4
bg,sa,f,2009.06,107000,6.5
bg,sa,f,2009.07,107000,6.6
bg,sa,f,2009.08,109000,6.8
bg,sa,f,2009.09,113000,7
bg,sa,f,2009.10,118000,7.3
bg,sa,f,2009.11,124000,7.7
bg,sa,f,2009.12,130000,8.1
bg,sa,f,2010.01,135000,8.5
bg,sa,f,2010.02,141000,8.8
bg,sa,f,2010.03,144000,9.1
bg,sa,f,2010.04,147000,9.3
bg,sa,f,2010.05,148000,9.3
bg,sa,f,2010.06,148000,9.3
bg,sa,f,2010.07,147000,9.3
bg,sa,f,2010.08,146000,9.2
bg,sa,f,2010.09,146000,9.2
bg,sa,f,2010.10,147000,9.3
bg,sa,f,2010.11,149000,9.5
bg,sa,f,2010.12,150000,9.5
bg,sa,m,1995.01,201000,
bg,sa,m,1995.02,195000,
bg,sa,m,1995.03,189000,
bg,sa,m,1995.04,183000,
bg,sa,m,1995.05,179000,
bg,sa,m,1995.06,176000,
bg,sa,m,1995.07,176000,
bg,sa,m,1995.08,175000,
bg,sa,m,1995.09,174000,
bg,sa,m,1995.10,172000,
bg,sa,m,1995.11,169000,
bg,sa,m,1995.12,169000,
bg,sa,m,1996.01,168000,
bg,sa,m,1996.02,167000,
bg,sa,m,1996.03,165000,
bg,sa,m,1996.04,163000,
bg,sa,m,1996.05,162000,
bg,sa,m,1996.06,163000,
bg,sa,m,1996.07,166000,
bg,sa,m,1996.08,169000,
bg,sa,m,1996.09,173000,
bg,sa,m,1996.10,180000,
bg,sa,m,1996.11,188000,
bg,sa,m,1996.12,193000,
bg,sa,m,1997.01,197000,
bg,sa,m,1997.02,201000,
bg,sa,m,1997.03,210000,
bg,sa,m,1997.04,224000,
bg,sa,m,1997.05,234000,
bg,sa,m,1997.06,234000,
bg,sa,m,1997.07,234000,
bg,sa,m,1997.08,233000,
bg,sa,m,1997.09,230000,
bg,sa,m,1997.10,224000,
bg,sa,m,1997.11,217000,
bg,sa,m,1997.12,212000,
bg,sa,m,1998.01,212000,
bg,sa,m,1998.02,213000,
bg,sa,m,1998.03,207000,
bg,sa,m,1998.04,196000,
bg,sa,m,1998.05,189000,
bg,sa,m,1998.06,184000,
bg,sa,m,1998.07,181000,
bg,sa,m,1998.08,178000,
bg,sa,m,1998.09,176000,
bg,sa,m,1998.10,178000,
bg,sa,m,1998.11,182000,
bg,sa,m,1998.12,186000,
bg,sa,m,1999.01,187000,
bg,sa,m,1999.02,190000,
bg,sa,m,1999.03,191000,
bg,sa,m,1999.04,193000,
bg,sa,m,1999.05,198000,
bg,sa,m,1999.06,204000,
bg,sa,m,1999.07,210000,
bg,sa,m,1999.08,219000,
bg,sa,m,1999.09,230000,
bg,sa,m,1999.10,239000,
bg,sa,m,1999.11,246000,
bg,sa,m,1999.12,252000,
bg,sa,m,2000.01,257000,14.3
bg,sa,m,2000.02,267000,14.8
bg,sa,m,2000.03,280000,15.4
bg,sa,m,2000.04,289000,15.9
bg,sa,m,2000.05,296000,16.2
bg,sa,m,2000.06,303000,16.6
bg,sa,m,2000.07,311000,17
bg,sa,m,2000.08,318000,17.4
bg,sa,m,2000.09,323000,17.7
bg,sa,m,2000.10,328000,18
bg,sa,m,2000.11,332000,18.3
bg,sa,m,2000.12,337000,18.6
bg,sa,m,2001.01,344000,19.1
bg,sa,m,2001.02,353000,19.5
bg,sa,m,2001.03,360000,20
bg,sa,m,2001.04,370000,20.5
bg,sa,m,2001.05,375000,20.8
bg,sa,m,2001.06,373000,20.7
bg,sa,m,2001.07,368000,20.5
bg,sa,m,2001.08,363000,20.2
bg,sa,m,2001.09,358000,20
bg,sa,m,2001.10,356000,20
bg,sa,m,2001.11,359000,20.2
bg,sa,m,2001.12,360000,20.2
bg,sa,m,2002.01,359000,20
bg,sa,m,2002.02,355000,19.8
bg,sa,m,2002.03,349000,19.5
bg,sa,m,2002.04,344000,19.3
bg,sa,m,2002.05,342000,19.2
bg,sa,m,2002.06,341000,19.2
bg,sa,m,2002.07,343000,19.3
bg,sa,m,2002.08,342000,19.3
bg,sa,m,2002.09,338000,19.1
bg,sa,m,2002.10,328000,18.5
bg,sa,m,2002.11,307000,17.5
bg,sa,m,2002.12,285000,16.4
bg,sa,m,2003.01,283000,16.3
bg,sa,m,2003.02,266000,15.4
bg,sa,m,2003.03,261000,15.1
bg,sa,m,2003.04,256000,14.8
bg,sa,m,2003.05,256000,14.7
bg,sa,m,2003.06,252000,14.4
bg,sa,m,2003.07,244000,13.9
bg,sa,m,2003.08,237000,13.6
bg,sa,m,2003.09,229000,13.2
bg,sa,m,2003.10,220000,12.7
bg,sa,m,2003.11,221000,12.7
bg,sa,m,2003.12,223000,12.8
bg,sa,m,2004.01,230000,13.1
bg,sa,m,2004.02,231000,13.1
bg,sa,m,2004.03,231000,13.1
bg,sa,m,2004.04,228000,12.9
bg,sa,m,2004.05,225000,12.7
bg,sa,m,2004.06,221000,12.5
bg,sa,m,2004.07,216000,12.2
bg,sa,m,2004.08,214000,12.1
bg,sa,m,2004.09,215000,12.2
bg,sa,m,2004.10,220000,12.4
bg,sa,m,2004.11,218000,12.3
bg,sa,m,2004.12,212000,12
bg,sa,m,2005.01,200000,11.4
bg,sa,m,2005.02,193000,11
bg,sa,m,2005.03,190000,10.8
bg,sa,m,2005.04,189000,10.7
bg,sa,m,2005.05,185000,10.5
bg,sa,m,2005.06,181000,10.2
bg,sa,m,2005.07,175000,9.8
bg,sa,m,2005.08,173000,9.7
bg,sa,m,2005.09,176000,9.8
bg,sa,m,2005.10,181000,10.1
bg,sa,m,2005.11,177000,10
bg,sa,m,2005.12,173000,9.8
bg,sa,m,2006.01,165000,9.3
bg,sa,m,2006.02,158000,8.9
bg,sa,m,2006.03,155000,8.7
bg,sa,m,2006.04,158000,8.8
bg,sa,m,2006.05,160000,8.8
bg,sa,m,2006.06,162000,8.9
bg,sa,m,2006.07,162000,8.9
bg,sa,m,2006.08,161000,8.9
bg,sa,m,2006.09,156000,8.6
bg,sa,m,2006.10,150000,8.3
bg,sa,m,2006.11,148000,8.1
bg,sa,m,2006.12,146000,7.9
bg,sa,m,2007.01,137000,7.5
bg,sa,m,2007.02,131000,7.1
bg,sa,m,2007.03,127000,6.9
bg,sa,m,2007.04,126000,6.9
bg,sa,m,2007.05,126000,6.9
bg,sa,m,2007.06,124000,6.8
bg,sa,m,2007.07,122000,6.6
bg,sa,m,2007.08,117000,6.3
bg,sa,m,2007.09,114000,6.1
bg,sa,m,2007.10,110000,5.9
bg,sa,m,2007.11,105000,5.6
bg,sa,m,2007.12,108000,5.7
bg,sa,m,2008.01,112000,5.9
bg,sa,m,2008.02,113000,5.9
bg,sa,m,2008.03,110000,5.8
bg,sa,m,2008.04,108000,5.7
bg,sa,m,2008.05,107000,5.6
bg,sa,m,2008.06,105000,5.5
bg,sa,m,2008.07,103000,5.5
bg,sa,m,2008.08,101000,5.3
bg,sa,m,2008.09,98000,5.2
bg,sa,m,2008.10,95000,5
bg,sa,m,2008.11,93000,4.9
bg,sa,m,2008.12,101000,5.3
bg,sa,m,2009.01,108000,5.7
bg,sa,m,2009.02,114000,6
bg,sa,m,2009.03,119000,6.3
bg,sa,m,2009.04,116000,6.2
bg,sa,m,2009.05,116000,6.2
bg,sa,m,2009.06,119000,6.4
bg,sa,m,2009.07,126000,6.8
bg,sa,m,2009.08,133000,7.2
bg,sa,m,2009.09,140000,7.6
bg,sa,m,2009.10,149000,8.1
bg,sa,m,2009.11,159000,8.6
bg,sa,m,2009.12,167000,9.1
bg,sa,m,2010.01,172000,9.4
bg,sa,m,2010.02,180000,9.9
bg,sa,m,2010.03,186000,10.3
bg,sa,m,2010.04,189000,10.4
bg,sa,m,2010.05,191000,10.5
bg,sa,m,2010.06,192000,10.6
bg,sa,m,2010.07,193000,10.7
bg,sa,m,2010.08,193000,10.8
bg,sa,m,2010.09,194000,10.8
bg,sa,m,2010.10,190000,10.7
bg,sa,m,2010.11,189000,10.6
bg,sa,m,2010.12,187000,10.6
bg,trend,f,1995.01,175000,
bg,trend,f,1995.02,172000,
bg,trend,f,1995.03,169000,
bg,trend,f,1995.04,166000,
bg,trend,f,1995.05,164000,
bg,trend,f,1995.06,163000,
bg,trend,f,1995.07,162000,
bg,trend,f,1995.08,160000,
bg,trend,f,1995.09,158000,
bg,trend,f,1995.10,157000,
bg,trend,f,1995.11,156000,
bg,trend,f,1995.12,156000,
bg,trend,f,1996.01,156000,
bg,trend,f,1996.02,156000,
bg,trend,f,1996.03,155000,
bg,trend,f,1996.04,153000,
bg,trend,f,1996.05,152000,
bg,trend,f,1996.06,152000,
bg,trend,f,1996.07,154000,
bg,trend,f,1996.08,156000,
bg,trend,f,1996.09,159000,
bg,trend,f,1996.10,163000,
bg,trend,f,1996.11,169000,
bg,trend,f,1996.12,174000,
bg,trend,f,1997.01,178000,
bg,trend,f,1997.02,182000,
bg,trend,f,1997.03,189000,
bg,trend,f,1997.04,198000,
bg,trend,f,1997.05,204000,
bg,trend,f,1997.06,206000,
bg,trend,f,1997.07,206000,
bg,trend,f,1997.08,205000,
bg,trend,f,1997.09,203000,
bg,trend,f,1997.10,200000,
bg,trend,f,1997.11,195000,
bg,trend,f,1997.12,192000,
bg,trend,f,1998.01,190000,
bg,trend,f,1998.02,188000,
bg,trend,f,1998.03,184000,
bg,trend,f,1998.04,178000,
bg,trend,f,1998.05,173000,
bg,trend,f,1998.06,169000,
bg,trend,f,1998.07,165000,
bg,trend,f,1998.08,163000,
bg,trend,f,1998.09,161000,
bg,trend,f,1998.10,162000,
bg,trend,f,1998.11,165000,
bg,trend,f,1998.12,168000,
bg,trend,f,1999.01,170000,
bg,trend,f,1999.02,171000,
bg,trend,f,1999.03,173000,
bg,trend,f,1999.04,175000,
bg,trend,f,1999.05,178000,
bg,trend,f,1999.06,181000,
bg,trend,f,1999.07,186000,
bg,trend,f,1999.08,193000,
bg,trend,f,1999.09,201000,
bg,trend,f,1999.10,209000,
bg,trend,f,1999.11,214000,
bg,trend,f,1999.12,218000,
bg,trend,f,2000.01,222000,14.2
bg,trend,f,2000.02,229000,14.6
bg,trend,f,2000.03,237000,15
bg,trend,f,2000.04,245000,15.4
bg,trend,f,2000.05,250000,15.7
bg,trend,f,2000.06,256000,16.1
bg,trend,f,2000.07,265000,16.5
bg,trend,f,2000.08,273000,17
bg,trend,f,2000.09,277000,17.2
bg,trend,f,2000.10,280000,17.4
bg,trend,f,2000.11,282000,17.5
bg,trend,f,2000.12,284000,17.6
bg,trend,f,2001.01,287000,17.8
bg,trend,f,2001.02,291000,18
bg,trend,f,2001.03,296000,18.3
bg,trend,f,2001.04,303000,18.6
bg,trend,f,2001.05,306000,18.8
bg,trend,f,2001.06,306000,18.9
bg,trend,f,2001.07,305000,18.9
bg,trend,f,2001.08,302000,18.8
bg,trend,f,2001.09,298000,18.6
bg,trend,f,2001.10,294000,18.5
bg,trend,f,2001.11,293000,18.5
bg,trend,f,2001.12,294000,18.5
bg,trend,f,2002.01,294000,18.5
bg,trend,f,2002.02,294000,18.4
bg,trend,f,2002.03,291000,18.3
bg,trend,f,2002.04,288000,18
bg,trend,f,2002.05,282000,17.7
bg,trend,f,2002.06,276000,17.5
bg,trend,f,2002.07,271000,17.3
bg,trend,f,2002.08,268000,17.2
bg,trend,f,2002.09,265000,17
bg,trend,f,2002.10,259000,16.7
bg,trend,f,2002.11,247000,15.9
bg,trend,f,2002.12,233000,15.1
bg,trend,f,2003.01,224000,14.5
bg,trend,f,2003.02,218000,14.1
bg,trend,f,2003.03,213000,13.9
bg,trend,f,2003.04,209000,13.7
bg,trend,f,2003.05,207000,13.5
bg,trend,f,2003.06,206000,13.4
bg,trend,f,2003.07,202000,13.2
bg,trend,f,2003.08,199000,13
bg,trend,f,2003.09,194000,12.7
bg,trend,f,2003.10,190000,12.4
bg,trend,f,2003.11,188000,12.3
bg,trend,f,2003.12,188000,12.2
bg,trend,f,2004.01,188000,12.3
bg,trend,f,2004.02,188000,12.3
bg,trend,f,2004.03,189000,12.3
bg,trend,f,2004.04,189000,12.2
bg,trend,f,2004.05,186000,12
bg,trend,f,2004.06,179000,11.5
bg,trend,f,2004.07,170000,11
bg,trend,f,2004.08,165000,10.7
bg,trend,f,2004.09,167000,10.8
bg,trend,f,2004.10,173000,11.1
bg,trend,f,2004.11,174000,11.1
bg,trend,f,2004.12,169000,10.9
bg,trend,f,2005.01,163000,10.6
bg,trend,f,2005.02,158000,10.4
bg,trend,f,2005.03,155000,10.2
bg,trend,f,2005.04,153000,10
bg,trend,f,2005.05,151000,9.9
bg,trend,f,2005.06,149000,9.7
bg,trend,f,2005.07,146000,9.5
bg,trend,f,2005.08,145000,9.4
bg,trend,f,2005.09,147000,9.5
bg,trend,f,2005.10,150000,9.7
bg,trend,f,2005.11,152000,9.8
bg,trend,f,2005.12,151000,9.7
bg,trend,f,2006.01,148000,9.5
bg,trend,f,2006.02,146000,9.3
bg,trend,f,2006.03,146000,9.3
bg,trend,f,2006.04,148000,9.3
bg,trend,f,2006.05,151000,9.5
bg,trend,f,2006.06,156000,9.6
bg,trend,f,2006.07,159000,9.8
bg,trend,f,2006.08,158000,9.7
bg,trend,f,2006.09,153000,9.4
bg,trend,f,2006.10,147000,9.1
bg,trend,f,2006.11,144000,8.8
bg,trend,f,2006.12,141000,8.6
bg,trend,f,2007.01,136000,8.3
bg,trend,f,2007.02,130000,8
bg,trend,f,2007.03,123000,7.5
bg,trend,f,2007.04,115000,7.1
bg,trend,f,2007.05,113000,6.9
bg,trend,f,2007.06,115000,7.1
bg,trend,f,2007.07,120000,7.3
bg,trend,f,2007.08,123000,7.5
bg,trend,f,2007.09,122000,7.4
bg,trend,f,2007.10,117000,7.1
bg,trend,f,2007.11,112000,6.8
bg,trend,f,2007.12,110000,6.6
bg,trend,f,2008.01,108000,6.4
bg,trend,f,2008.02,105000,6.3
bg,trend,f,2008.03,103000,6.2
bg,trend,f,2008.04,103000,6.2
bg,trend,f,2008.05,102000,6.1
bg,trend,f,2008.06,98000,5.9
bg,trend,f,2008.07,93000,5.6
bg,trend,f,2008.08,88000,5.3
bg,trend,f,2008.09,86000,5.2
bg,trend,f,2008.10,86000,5.2
bg,trend,f,2008.11,86000,5.2
bg,trend,f,2008.12,91000,5.5
bg,trend,f,2009.01,92000,5.6
bg,trend,f,2009.02,95000,5.8
bg,trend,f,2009.03,99000,6
bg,trend,f,2009.04,102000,6.2
bg,trend,f,2009.05,104000,6.4
bg,trend,f,2009.06,106000,6.5
bg,trend,f,2009.07,107000,6.6
bg,trend,f,2009.08,109000,6.8
bg,trend,f,2009.09,113000,7
bg,trend,f,2009.10,118000,7.4
bg,trend,f,2009.11,124000,7.7
bg,trend,f,2009.12,130000,8.1
bg,trend,f,2010.01,135000,8.5
bg,trend,f,2010.02,141000,8.8
bg,trend,f,2010.03,144000,9.1
bg,trend,f,2010.04,147000,9.3
bg,trend,f,2010.05,148000,9.3
bg,trend,f,2010.06,148000,9.3
bg,trend,f,2010.07,147000,9.3
bg,trend,f,2010.08,146000,9.2
bg,trend,f,2010.09,146000,9.2
bg,trend,f,2010.10,147000,9.3
bg,trend,f,2010.11,149000,9.5
bg,trend,f,2010.12,150000,9.5
bg,trend,m,1995.01,201000,
bg,trend,m,1995.02,195000,
bg,trend,m,1995.03,189000,
bg,trend,m,1995.04,183000,
bg,trend,m,1995.05,179000,
bg,trend,m,1995.06,176000,
bg,trend,m,1995.07,176000,
bg,trend,m,1995.08,175000,
bg,trend,m,1995.09,174000,
bg,trend,m,1995.10,172000,
bg,trend,m,1995.11,170000,
bg,trend,m,1995.12,169000,
bg,trend,m,1996.01,168000,
bg,trend,m,1996.02,167000,
bg,trend,m,1996.03,165000,
bg,trend,m,1996.04,163000,
bg,trend,m,1996.05,162000,
bg,trend,m,1996.06,163000,
bg,trend,m,1996.07,165000,
bg,trend,m,1996.08,169000,
bg,trend,m,1996.09,173000,
bg,trend,m,1996.10,180000,
bg,trend,m,1996.11,187000,
bg,trend,m,1996.12,193000,
bg,trend,m,1997.01,197000,
bg,trend,m,1997.02,201000,
bg,trend,m,1997.03,211000,
bg,trend,m,1997.04,223000,
bg,trend,m,1997.05,234000,
bg,trend,m,1997.06,234000,
bg,trend,m,1997.07,234000,
bg,trend,m,1997.08,233000,
bg,trend,m,1997.09,230000,
bg,trend,m,1997.10,224000,
bg,trend,m,1997.11,217000,
bg,trend,m,1997.12,212000,
bg,trend,m,1998.01,212000,
bg,trend,m,1998.02,208000,
bg,trend,m,1998.03,203000,
bg,trend,m,1998.04,194000,
bg,trend,m,1998.05,187000,
bg,trend,m,1998.06,183000,
bg,trend,m,1998.07,180000,
bg,trend,m,1998.08,177000,
bg,trend,m,1998.09,176000,
bg,trend,m,1998.10,178000,
bg,trend,m,1998.11,182000,
bg,trend,m,1998.12,185000,
bg,trend,m,1999.01,187000,
bg,trend,m,1999.02,188000,
bg,trend,m,1999.03,190000,
bg,trend,m,1999.04,193000,
bg,trend,m,1999.05,198000,
bg,trend,m,1999.06,203000,
bg,trend,m,1999.07,210000,
bg,trend,m,1999.08,219000,
bg,trend,m,1999.09,230000,
bg,trend,m,1999.10,239000,
bg,trend,m,1999.11,246000,
bg,trend,m,1999.12,252000,
bg,trend,m,2000.01,257000,14.4
bg,trend,m,2000.02,267000,14.8
bg,trend,m,2000.03,279000,15.4
bg,trend,m,2000.04,289000,15.9
bg,trend,m,2000.05,296000,16.2
bg,trend,m,2000.06,303000,16.6
bg,trend,m,2000.07,311000,17
bg,trend,m,2000.08,318000,17.4
bg,trend,m,2000.09,323000,17.7
bg,trend,m,2000.10,328000,18
bg,trend,m,2000.11,332000,18.3
bg,trend,m,2000.12,337000,18.6
bg,trend,m,2001.01,344000,19.1
bg,trend,m,2001.02,353000,19.5
bg,trend,m,2001.03,361000,20
bg,trend,m,2001.04,370000,20.5
bg,trend,m,2001.05,375000,20.7
bg,trend,m,2001.06,373000,20.7
bg,trend,m,2001.07,368000,20.5
bg,trend,m,2001.08,363000,20.2
bg,trend,m,2001.09,358000,20
bg,trend,m,2001.10,356000,20
bg,trend,m,2001.11,359000,20.2
bg,trend,m,2001.12,360000,20.2
bg,trend,m,2002.01,358000,20
bg,trend,m,2002.02,355000,19.8
bg,trend,m,2002.03,349000,19.5
bg,trend,m,2002.04,344000,19.3
bg,trend,m,2002.05,342000,19.2
bg,trend,m,2002.06,341000,19.2
bg,trend,m,2002.07,342000,19.3
bg,trend,m,2002.08,342000,19.3
bg,trend,m,2002.09,338000,19.1
bg,trend,m,2002.10,328000,18.5
bg,trend,m,2002.11,306000,17.4
bg,trend,m,2002.12,285000,16.4
bg,trend,m,2003.01,273000,15.8
bg,trend,m,2003.02,266000,15.4
bg,trend,m,2003.03,261000,15.1
bg,trend,m,2003.04,257000,14.8
bg,trend,m,2003.05,256000,14.7
bg,trend,m,2003.06,252000,14.4
bg,trend,m,2003.07,244000,13.9
bg,trend,m,2003.08,237000,13.6
bg,trend,m,2003.09,229000,13.1
bg,trend,m,2003.10,221000,12.7
bg,trend,m,2003.11,220000,12.7
bg,trend,m,2003.12,223000,12.8
bg,trend,m,2004.01,229000,13.1
bg,trend,m,2004.02,231000,13.1
bg,trend,m,2004.03,230000,13.1
bg,trend,m,2004.04,228000,12.9
bg,trend,m,2004.05,225000,12.7
bg,trend,m,2004.06,221000,12.5
bg,trend,m,2004.07,216000,12.3
bg,trend,m,2004.08,214000,12.1
bg,trend,m,2004.09,216000,12.2
bg,trend,m,2004.10,220000,12.4
bg,trend,m,2004.11,219000,12.3
bg,trend,m,2004.12,212000,12
bg,trend,m,2005.01,201000,11.4
bg,trend,m,2005.02,192000,11
bg,trend,m,2005.03,190000,10.8
bg,trend,m,2005.04,188000,10.7
bg,trend,m,2005.05,185000,10.5
bg,trend,m,2005.06,180000,10.2
bg,trend,m,2005.07,175000,9.8
bg,trend,m,2005.08,173000,9.7
bg,trend,m,2005.09,176000,9.9
bg,trend,m,2005.10,180000,10.1
bg,trend,m,2005.11,178000,10
bg,trend,m,2005.12,173000,9.7
bg,trend,m,2006.01,165000,9.4
bg,trend,m,2006.02,157000,8.9
bg,trend,m,2006.03,155000,8.7
bg,trend,m,2006.04,158000,8.8
bg,trend,m,2006.05,160000,8.8
bg,trend,m,2006.06,161000,8.9
bg,trend,m,2006.07,162000,8.9
bg,trend,m,2006.08,160000,8.9
bg,trend,m,2006.09,156000,8.6
bg,trend,m,2006.10,150000,8.3
bg,trend,m,2006.11,149000,8.1
bg,trend,m,2006.12,146000,7.9
bg,trend,m,2007.01,138000,7.5
bg,trend,m,2007.02,131000,7.1
bg,trend,m,2007.03,127000,6.9
bg,trend,m,2007.04,126000,6.9
bg,trend,m,2007.05,126000,6.9
bg,trend,m,2007.06,124000,6.8
bg,trend,m,2007.07,122000,6.6
bg,trend,m,2007.08,117000,6.3
bg,trend,m,2007.09,113000,6.1
bg,trend,m,2007.10,110000,5.9
bg,trend,m,2007.11,109000,5.8
bg,trend,m,2007.12,111000,5.9
bg,trend,m,2008.01,114000,6
bg,trend,m,2008.02,114000,6
bg,trend,m,2008.03,111000,5.8
bg,trend,m,2008.04,109000,5.7
bg,trend,m,2008.05,107000,5.7
bg,trend,m,2008.06,105000,5.6
bg,trend,m,2008.07,103000,5.5
bg,trend,m,2008.08,101000,5.4
bg,trend,m,2008.09,98000,5.2
bg,trend,m,2008.10,95000,5
bg,trend,m,2008.11,93000,4.9
bg,trend,m,2008.12,101000,5.4
bg,trend,m,2009.01,108000,5.7
bg,trend,m,2009.02,114000,6
bg,trend,m,2009.03,118000,6.3
bg,trend,m,2009.04,117000,6.2
bg,trend,m,2009.05,116000,6.2
bg,trend,m,2009.06,120000,6.4
bg,trend,m,2009.07,126000,6.8
bg,trend,m,2009.08,133000,7.2
bg,trend,m,2009.09,140000,7.6
bg,trend,m,2009.10,149000,8.1
bg,trend,m,2009.11,159000,8.6
bg,trend,m,2009.12,166000,9.1
bg,trend,m,2010.01,172000,9.5
bg,trend,m,2010.02,180000,9.9
bg,trend,m,2010.03,186000,10.3
bg,trend,m,2010.04,189000,10.4
bg,trend,m,2010.05,191000,10.5
bg,trend,m,2010.06,192000,10.6
bg,trend,m,2010.07,193000,10.7
bg,trend,m,2010.08,193000,10.8
bg,trend,m,2010.09,194000,10.8
bg,trend,m,2010.10,190000,10.7
bg,trend,m,2010.11,188000,10.6
bg,trend,m,2010.12,187000,10.6
cy,nsa,f,2000.01,12000,8.9
cy,nsa,f,2000.02,12000,8.9
cy,nsa,f,2000.03,11000,8.2
cy,nsa,f,2000.04,9000,7
cy,nsa,f,2000.05,8000,6.3
cy,nsa,f,2000.06,9000,6.7
cy,nsa,f,2000.07,10000,7.5
cy,nsa,f,2000.08,10000,7.5
cy,nsa,f,2000.09,8000,6.3
cy,nsa,f,2000.10,7000,5.5
cy,nsa,f,2000.11,9000,6.8
cy,nsa,f,2000.12,10000,7
cy,nsa,f,2001.01,10000,7.3
cy,nsa,f,2001.02,9000,6.6
cy,nsa,f,2001.03,7000,5.4
cy,nsa,f,2001.04,6000,4.6
cy,nsa,f,2001.05,6000,4.3
cy,nsa,f,2001.06,8000,5.3
cy,nsa,f,2001.07,8000,5.7
cy,nsa,f,2001.08,8000,5.3
cy,nsa,f,2001.09,6000,4.6
cy,nsa,f,2001.10,6000,4.3
cy,nsa,f,2001.11,8000,5.4
cy,nsa,f,2001.12,8000,5.4
cy,nsa,f,2002.01,9000,5.9
cy,nsa,f,2002.02,8000,5.7
cy,nsa,f,2002.03,7000,4.7
cy,nsa,f,2002.04,6000,4
cy,nsa,f,2002.05,5000,3.4
cy,nsa,f,2002.06,6000,4
cy,nsa,f,2002.07,7000,4.5
cy,nsa,f,2002.08,6000,4.3
cy,nsa,f,2002.09,6000,3.8
cy,nsa,f,2002.10,5000,3.6
cy,nsa,f,2002.11,7000,4.6
cy,nsa,f,2002.12,7000,4.9
cy,nsa,f,2003.01,8000,5.2
cy,nsa,f,2003.02,8000,5.1
cy,nsa,f,2003.03,7000,4.8
cy,nsa,f,2003.04,7000,4.4
cy,nsa,f,2003.05,6000,3.8
cy,nsa,f,2003.06,7000,4.6
cy,nsa,f,2003.07,8000,5.3
cy,nsa,f,2003.08,8000,4.9
cy,nsa,f,2003.09,7000,4.4
cy,nsa,f,2003.10,7000,4.3
cy,nsa,f,2003.11,8000,5.2
cy,nsa,f,2003.12,9000,5.6
cy,nsa,f,2004.01,9000,5.9
cy,nsa,f,2004.02,9000,5.9
cy,nsa,f,2004.03,9000,5.6
cy,nsa,f,2004.04,8000,5.1
cy,nsa,f,2004.05,7000,4.5
cy,nsa,f,2004.06,9000,5.8
cy,nsa,f,2004.07,10000,6.6
cy,nsa,f,2004.08,10000,6.5
cy,nsa,f,2004.09,9000,5.9
cy,nsa,f,2004.10,9000,5.5
cy,nsa,f,2004.11,11000,7
cy,nsa,f,2004.12,12000,7.3
cy,nsa,f,2005.01,12000,7.4
cy,nsa,f,2005.02,12000,7.5
cy,nsa,f,2005.03,11000,6.9
cy,nsa,f,2005.04,9000,5.6
cy,nsa,f,2005.05,9000,5.6
cy,nsa,f,2005.06,11000,7
cy,nsa,f,2005.07,11000,7.1
cy,nsa,f,2005.08,12000,7.1
cy,nsa,f,2005.09,10000,6
cy,nsa,f,2005.10,8000,5.2
cy,nsa,f,2005.11,10000,6.1
cy,nsa,f,2005.12,10000,6.2
cy,nsa,f,2006.01,11000,6.5
cy,nsa,f,2006.02,10000,6.2
cy,nsa,f,2006.03,9000,5.7
cy,nsa,f,2006.04,8000,4.8
cy,nsa,f,2006.05,8000,4.9
cy,nsa,f,2006.06,10000,5.8
cy,nsa,f,2006.07,10000,6.2
cy,nsa,f,2006.08,10000,5.9
cy,nsa,f,2006.09,8000,4.6
cy,nsa,f,2006.10,7000,4.3
