country,seasonality,month,unemployment,unemployment_rate
fr,nsa,1994.05,2855000,11.3
fr,nsa,1994.06,2802000,11.1
fr,nsa,1994.07,2809000,11.1
fr,nsa,1994.08,2867000,11.2
fr,nsa,1994.09,2929000,11.4
fr,nsa,1994.10,2963000,11.7
fr,nsa,1994.11,2951000,11.6
fr,nsa,1994.12,2941000,11.6
fr,nsa,1995.01,2924000,11.6
fr,nsa,1995.02,2872000,11.4
fr,nsa,1995.03,2810000,11.2
fr,nsa,1995.04,2758000,10.9
fr,nsa,1995.05,2692000,10.6
fr,nsa,1995.06,2602000,10.3
fr,nsa,1995.07,2587000,10.2
fr,nsa,1995.08,2691000,10.5
fr,nsa,1995.09,2788000,10.9
fr,nsa,1995.10,2851000,11.2
fr,nsa,1995.11,2916000,11.4
fr,nsa,1995.12,2955000,11.5
fr,nsa,1996.01,3004000,11.8
fr,nsa,1996.02,3034000,11.9
fr,nsa,1996.03,2974000,11.7
fr,nsa,1996.04,2877000,11.3
fr,nsa,1996.05,2804000,11
fr,nsa,1996.06,2762000,10.9
fr,nsa,1996.07,2787000,10.9
fr,nsa,1996.08,2896000,11.2
fr,nsa,1996.09,2998000,11.6
fr,nsa,1996.10,3050000,11.9
fr,nsa,1996.11,3080000,12
fr,nsa,1996.12,3082000,12
fr,nsa,1997.01,3083000,12.1
fr,nsa,1997.02,3060000,12
fr,nsa,1997.03,2979000,11.7
fr,nsa,1997.04,2880000,11.3
fr,nsa,1997.05,2807000,11
fr,nsa,1997.06,2773000,10.9
fr,nsa,1997.07,2791000,10.8
fr,nsa,1997.08,2880000,11.1
fr,nsa,1997.09,2967000,11.4
fr,nsa,1997.10,3016000,11.7
fr,nsa,1997.11,3035000,11.7
fr,nsa,1997.12,3010000,11.6
fr,nsa,1998.01,2990000,11.6
fr,nsa,1998.02,2964000,11.5
fr,nsa,1998.03,2877000,11.2
fr,nsa,1998.04,2770000,10.8
fr,nsa,1998.05,2690000,10.5
fr,nsa,1998.06,2648000,10.3
fr,nsa,1998.07,2674000,10.3
fr,nsa,1998.08,2785000,10.7
fr,nsa,1998.09,2873000,11
fr,nsa,1998.10,2905000,11.2
fr,nsa,1998.11,2936000,11.3
fr,nsa,1998.12,2928000,11.2
fr,nsa,1999.01,2919000,11.3
fr,nsa,1999.02,2904000,11.2
fr,nsa,1999.03,2827000,11
fr,nsa,1999.04,2715000,10.5
fr,nsa,1999.05,2623000,10.1
fr,nsa,1999.06,2574000,9.9
fr,nsa,1999.07,2578000,9.8
fr,nsa,1999.08,2663000,10.1
fr,nsa,1999.09,2704000,10.2
fr,nsa,1999.10,2687000,10.2
fr,nsa,1999.11,2689000,10.2
fr,nsa,1999.12,2651000,10
fr,nsa,2000.01,2622000,10
fr,nsa,2000.02,2586000,9.9
fr,nsa,2000.03,2482000,9.5
fr,nsa,2000.04,2362000,9
fr,nsa,2000.05,2271000,8.7
fr,nsa,2000.06,2214000,8.4
fr,nsa,2000.07,2243000,8.4
fr,nsa,2000.08,2354000,8.8
fr,nsa,2000.09,2389000,8.9
fr,nsa,2000.10,2378000,8.9
fr,nsa,2000.11,2375000,8.9
fr,nsa,2000.12,2347000,8.8
fr,nsa,2001.01,2334000,8.8
fr,nsa,2001.02,2305000,8.7
fr,nsa,2001.03,2228000,8.4
fr,nsa,2001.04,2139000,8
fr,nsa,2001.05,2075000,7.8
fr,nsa,2001.06,2037000,7.7
fr,nsa,2001.07,2089000,7.8
fr,nsa,2001.08,2211000,8.2
fr,nsa,2001.09,2275000,8.4
fr,nsa,2001.10,2310000,8.6
fr,nsa,2001.11,2354000,8.7
fr,nsa,2001.12,2357000,8.7
fr,nsa,2002.01,2347000,8.8
fr,nsa,2002.02,2325000,8.7
fr,nsa,2002.03,2264000,8.5
fr,nsa,2002.04,2203000,8.2
fr,nsa,2002.05,2161000,8.1
fr,nsa,2002.06,2147000,8
fr,nsa,2002.07,2221000,8.2
fr,nsa,2002.08,2361000,8.6
fr,nsa,2002.09,2439000,8.9
fr,nsa,2002.10,2475000,9.1
fr,nsa,2002.11,2522000,9.3
fr,nsa,2002.12,2546000,9.3
fr,nsa,2003.01,2567000,9.3
fr,nsa,2003.02,2560000,9.3
fr,nsa,2003.03,2493000,9
fr,nsa,2003.04,2416000,8.8
fr,nsa,2003.05,2352000,8.5
fr,nsa,2003.06,2291000,8.3
fr,nsa,2003.07,2320000,8.4
fr,nsa,2003.08,2390000,8.6
fr,nsa,2003.09,2466000,8.9
fr,nsa,2003.10,2564000,9.3
fr,nsa,2003.11,2624000,9.5
fr,nsa,2003.12,2665000,9.6
fr,nsa,2004.01,2708000,9.8
fr,nsa,2004.02,2679000,9.7
fr,nsa,2004.03,2595000,9.4
fr,nsa,2004.04,2493000,9
fr,nsa,2004.05,2440000,8.8
fr,nsa,2004.06,2385000,8.6
fr,nsa,2004.07,2435000,8.7
fr,nsa,2004.08,2588000,9.2
fr,nsa,2004.09,2594000,9.2
fr,nsa,2004.10,2655000,9.5
fr,nsa,2004.11,2703000,9.7
fr,nsa,2004.12,2657000,9.5
fr,nsa,2005.01,2661000,9.5
fr,nsa,2005.02,2602000,9.3
fr,nsa,2005.03,2534000,9.1
fr,nsa,2005.04,2482000,8.9
fr,nsa,2005.05,2472000,8.8
fr,nsa,2005.06,2427000,8.6
fr,nsa,2005.07,2493000,8.8
fr,nsa,2005.08,2661000,9.4
fr,nsa,2005.09,2654000,9.4
fr,nsa,2005.10,2706000,9.6
fr,nsa,2005.11,2742000,9.8
fr,nsa,2005.12,2727000,9.7
fr,nsa,2006.01,2809000,10
fr,nsa,2006.02,2784000,9.9
fr,nsa,2006.03,2694000,9.6
fr,nsa,2006.04,2590000,9.2
fr,nsa,2006.05,2521000,9
fr,nsa,2006.06,2460000,8.7
fr,nsa,2006.07,2518000,8.9
fr,nsa,2006.08,2668000,9.3
fr,nsa,2006.09,2577000,9
fr,nsa,2006.10,2564000,9
fr,nsa,2006.11,2541000,9
fr,nsa,2006.12,2519000,8.9
fr,nsa,2007.01,2625000,9.3
fr,nsa,2007.02,2602000,9.2
fr,nsa,2007.03,2499000,8.8
fr,nsa,2007.04,2382000,8.4
fr,nsa,2007.05,2311000,8.1
fr,nsa,2007.06,2227000,7.8
fr,nsa,2007.07,2283000,8
fr,nsa,2007.08,2405000,8.4
fr,nsa,2007.09,2344000,8.2
fr,nsa,2007.10,2340000,8.2
fr,nsa,2007.11,2307000,8.1
fr,nsa,2007.12,2237000,7.9
fr,nsa,2008.01,2277000,8
fr,nsa,2008.02,2218000,7.8
fr,nsa,2008.03,2173000,7.6
fr,nsa,2008.04,2141000,7.5
fr,nsa,2008.05,2109000,7.4
fr,nsa,2008.06,2070000,7.2
fr,nsa,2008.07,2108000,7.3
fr,nsa,2008.08,2254000,7.8
fr,nsa,2008.09,2250000,7.8
fr,nsa,2008.10,2325000,8.1
fr,nsa,2008.11,2414000,8.4
fr,nsa,2008.12,2451000,8.5
fr,nsa,2009.01,2612000,9.1
fr,nsa,2009.02,2693000,9.3
fr,nsa,2009.03,2713000,9.4
fr,nsa,2009.04,2706000,9.3
fr,nsa,2009.05,2694000,9.3
fr,nsa,2009.06,2590000,8.9
fr,nsa,2009.07,2608000,9
fr,nsa,2009.08,2791000,9.6
fr,nsa,2009.09,2799000,9.6
fr,nsa,2009.10,2929000,10.1
fr,nsa,2009.11,2988000,10.3
fr,nsa,2009.12,2931000,10.1
fr,nsa,2010.01,3022000,10.4
fr,nsa,2010.02,2974000,10.2
fr,nsa,2010.03,2866000,9.9
fr,nsa,2010.04,2775000,9.6
fr,nsa,2010.05,2737000,9.4
fr,nsa,2010.06,2646000,9.1
fr,nsa,2010.07,2679000,9.2
fr,nsa,2010.08,2872000,9.8
fr,nsa,2010.09,2835000,9.7
fr,nsa,2010.10,2876000,9.8
fr,nsa,2010.11,2922000,10
fr,nsa,2010.12,2882000,9.9
fr,sa,1983.01,1744000,7.3
fr,sa,1983.02,1745000,7.3
fr,sa,1983.03,1744000,7.3
fr,sa,1983.04,1749000,7.4
fr,sa,1983.05,1772000,7.4
fr,sa,1983.06,1801000,7.6
fr,sa,1983.07,1825000,7.7
fr,sa,1983.08,1850000,7.8
fr,sa,1983.09,1879000,7.9
fr,sa,1983.10,1913000,8
fr,sa,1983.11,1955000,8.2
fr,sa,1983.12,1997000,8.3
fr,sa,1984.01,2038000,8.5
fr,sa,1984.02,2088000,8.7
fr,sa,1984.03,2140000,8.9
fr,sa,1984.04,2184000,9
fr,sa,1984.05,2208000,9.1
fr,sa,1984.06,2225000,9.2
fr,sa,1984.07,2249000,9.3
fr,sa,1984.08,2259000,9.3
fr,sa,1984.09,2277000,9.4
fr,sa,1984.10,2295000,9.5
fr,sa,1984.11,2305000,9.5
fr,sa,1984.12,2316000,9.5
fr,sa,1985.01,2326000,9.6
fr,sa,1985.02,2327000,9.6
fr,sa,1985.03,2321000,9.6
fr,sa,1985.04,2315000,9.5
fr,sa,1985.05,2318000,9.5
fr,sa,1985.06,2327000,9.6
fr,sa,1985.07,2333000,9.6
fr,sa,1985.08,2337000,9.6
fr,sa,1985.09,2341000,9.6
fr,sa,1985.10,2342000,9.6
fr,sa,1985.11,2344000,9.6
fr,sa,1985.12,2342000,9.6
fr,sa,1986.01,2338000,9.5
fr,sa,1986.02,2338000,9.5
fr,sa,1986.03,2344000,9.6
fr,sa,1986.04,2360000,9.6
fr,sa,1986.05,2374000,9.7
fr,sa,1986.06,2381000,9.7
fr,sa,1986.07,2384000,9.7
fr,sa,1986.08,2389000,9.7
fr,sa,1986.09,2395000,9.8
fr,sa,1986.10,2401000,9.8
fr,sa,1986.11,2408000,9.8
fr,sa,1986.12,2416000,9.9
fr,sa,1987.01,2425000,9.9
fr,sa,1987.02,2437000,9.9
fr,sa,1987.03,2451000,10
fr,sa,1987.04,2453000,10
fr,sa,1987.05,2439000,9.9
fr,sa,1987.06,2424000,9.9
fr,sa,1987.07,2406000,9.8
fr,sa,1987.08,2398000,9.8
fr,sa,1987.09,2394000,9.8
fr,sa,1987.10,2386000,9.7
fr,sa,1987.11,2377000,9.7
fr,sa,1987.12,2367000,9.7
fr,sa,1988.01,2357000,9.6
fr,sa,1988.02,2347000,9.6
fr,sa,1988.03,2325000,9.5
fr,sa,1988.04,2303000,9.4
fr,sa,1988.05,2297000,9.4
fr,sa,1988.06,2296000,9.4
fr,sa,1988.07,2294000,9.3
fr,sa,1988.08,2291000,9.3
fr,sa,1988.09,2279000,9.3
fr,sa,1988.10,2266000,9.2
fr,sa,1988.11,2252000,9.1
fr,sa,1988.12,2243000,9.1
fr,sa,1989.01,2237000,9.1
fr,sa,1989.02,2222000,9
fr,sa,1989.03,2209000,9
fr,sa,1989.04,2204000,8.9
fr,sa,1989.05,2194000,8.9
fr,sa,1989.06,2178000,8.8
fr,sa,1989.07,2168000,8.8
fr,sa,1989.08,2163000,8.8
fr,sa,1989.09,2156000,8.7
fr,sa,1989.10,2145000,8.7
fr,sa,1989.11,2134000,8.7
fr,sa,1989.12,2124000,8.6
fr,sa,1990.01,2114000,8.6
fr,sa,1990.02,2107000,8.5
fr,sa,1990.03,2103000,8.5
fr,sa,1990.04,2093000,8.5
fr,sa,1990.05,2079000,8.4
fr,sa,1990.06,2074000,8.4
fr,sa,1990.07,2071000,8.4
fr,sa,1990.08,2066000,8.4
fr,sa,1990.09,2067000,8.4
fr,sa,1990.10,2072000,8.4
fr,sa,1990.11,2078000,8.4
fr,sa,1990.12,2085000,8.4
fr,sa,1991.01,2092000,8.4
fr,sa,1991.02,2105000,8.5
fr,sa,1991.03,2127000,8.6
fr,sa,1991.04,2148000,8.6
fr,sa,1991.05,2174000,8.7
fr,sa,1991.06,2200000,8.8
fr,sa,1991.07,2229000,8.9
fr,sa,1991.08,2254000,9
fr,sa,1991.09,2272000,9.1
fr,sa,1991.10,2290000,9.2
fr,sa,1991.11,2309000,9.3
fr,sa,1991.12,2328000,9.3
fr,sa,1992.01,2348000,9.4
fr,sa,1992.02,2366000,9.5
fr,sa,1992.03,2375000,9.5
fr,sa,1992.04,2389000,9.6
fr,sa,1992.05,2411000,9.6
fr,sa,1992.06,2430000,9.7
fr,sa,1992.07,2448000,9.8
fr,sa,1992.08,2465000,9.9
fr,sa,1992.09,2483000,9.9
fr,sa,1992.10,2505000,10
fr,sa,1992.11,2534000,10.1
fr,sa,1992.12,2567000,10.2
fr,sa,1993.01,2596000,10.3
fr,sa,1993.02,2627000,10.5
fr,sa,1993.03,2663000,10.6
fr,sa,1993.04,2699000,10.7
fr,sa,1993.05,2732000,10.9
fr,sa,1993.06,2769000,11
fr,sa,1993.07,2808000,11.1
fr,sa,1993.08,2836000,11.3
fr,sa,1993.09,2863000,11.4
fr,sa,1993.10,2894000,11.5
fr,sa,1993.11,2913000,11.6
fr,sa,1993.12,2924000,11.6
fr,sa,1994.01,2939000,11.7
fr,sa,1994.02,2955000,11.7
fr,sa,1994.03,2966000,11.8
fr,sa,1994.04,2967000,11.8
fr,sa,1994.05,2965000,11.7
fr,sa,1994.06,2962000,11.7
fr,sa,1994.07,2952000,11.7
fr,sa,1994.08,2928000,11.6
fr,sa,1994.09,2908000,11.5
fr,sa,1994.10,2886000,11.4
fr,sa,1994.11,2855000,11.3
fr,sa,1994.12,2834000,11.2
fr,sa,1995.01,2814000,11.1
fr,sa,1995.02,2794000,11
fr,sa,1995.03,2789000,11
fr,sa,1995.04,2803000,11
fr,sa,1995.05,2802000,11
fr,sa,1995.06,2762000,10.9
fr,sa,1995.07,2735000,10.8
fr,sa,1995.08,2752000,10.8
fr,sa,1995.09,2764000,10.9
fr,sa,1995.10,2777000,10.9
fr,sa,1995.11,2811000,11
fr,sa,1995.12,2848000,11.2
fr,sa,1996.01,2885000,11.3
fr,sa,1996.02,2939000,11.5
fr,sa,1996.03,2947000,11.5
fr,sa,1996.04,2931000,11.4
fr,sa,1996.05,2933000,11.5
fr,sa,1996.06,2939000,11.5
fr,sa,1996.07,2947000,11.5
fr,sa,1996.08,2958000,11.5
fr,sa,1996.09,2963000,11.6
fr,sa,1996.10,2961000,11.6
fr,sa,1996.11,2958000,11.6
fr,sa,1996.12,2958000,11.6
fr,sa,1997.01,2960000,11.6
fr,sa,1997.02,2960000,11.6
fr,sa,1997.03,2955000,11.5
fr,sa,1997.04,2950000,11.5
fr,sa,1997.05,2951000,11.5
fr,sa,1997.06,2954000,11.5
fr,sa,1997.07,2947000,11.5
fr,sa,1997.08,2931000,11.4
fr,sa,1997.09,2922000,11.4
fr,sa,1997.10,2920000,11.3
fr,sa,1997.11,2908000,11.3
fr,sa,1997.12,2890000,11.2
fr,sa,1998.01,2876000,11.2
fr,sa,1998.02,2865000,11.1
fr,sa,1998.03,2854000,11.1
fr,sa,1998.04,2842000,11
fr,sa,1998.05,2833000,11
fr,sa,1998.06,2827000,10.9
fr,sa,1998.07,2822000,10.9
fr,sa,1998.08,2824000,10.9
fr,sa,1998.09,2827000,10.9
fr,sa,1998.10,2824000,10.9
fr,sa,1998.11,2822000,10.9
fr,sa,1998.12,2817000,10.9
fr,sa,1999.01,2810000,10.8
fr,sa,1999.02,2805000,10.8
fr,sa,1999.03,2800000,10.8
fr,sa,1999.04,2785000,10.7
fr,sa,1999.05,2765000,10.6
fr,sa,1999.06,2748000,10.5
fr,sa,1999.07,2715000,10.4
fr,sa,1999.08,2683000,10.2
fr,sa,1999.09,2650000,10.1
fr,sa,1999.10,2613000,10
fr,sa,1999.11,2587000,9.8
fr,sa,1999.12,2556000,9.7
fr,sa,2000.01,2526000,9.6
fr,sa,2000.02,2499000,9.5
fr,sa,2000.03,2466000,9.4
fr,sa,2000.04,2434000,9.2
fr,sa,2000.05,2405000,9.1
fr,sa,2000.06,2379000,9
fr,sa,2000.07,2363000,8.9
fr,sa,2000.08,2356000,8.9
fr,sa,2000.09,2332000,8.8
fr,sa,2000.10,2304000,8.7
fr,sa,2000.11,2277000,8.6
fr,sa,2000.12,2257000,8.5
fr,sa,2001.01,2244000,8.4
fr,sa,2001.02,2232000,8.4
fr,sa,2001.03,2222000,8.3
fr,sa,2001.04,2214000,8.3
fr,sa,2001.05,2209000,8.3
fr,sa,2001.06,2203000,8.2
fr,sa,2001.07,2205000,8.3
fr,sa,2001.08,2210000,8.3
fr,sa,2001.09,2214000,8.3
fr,sa,2001.10,2226000,8.3
fr,sa,2001.11,2241000,8.4
fr,sa,2001.12,2250000,8.4
fr,sa,2002.01,2251000,8.4
fr,sa,2002.02,2252000,8.4
fr,sa,2002.03,2263000,8.4
fr,sa,2002.04,2284000,8.5
fr,sa,2002.05,2306000,8.5
fr,sa,2002.06,2327000,8.6
fr,sa,2002.07,2348000,8.7
fr,sa,2002.08,2366000,8.7
fr,sa,2002.09,2380000,8.8
fr,sa,2002.10,2394000,8.8
fr,sa,2002.11,2415000,8.9
fr,sa,2002.12,2441000,9
fr,sa,2003.01,2457000,8.9
fr,sa,2003.02,2466000,8.9
fr,sa,2003.03,2468000,8.9
fr,sa,2003.04,2468000,8.9
fr,sa,2003.05,2462000,8.9
fr,sa,2003.06,2460000,8.9
fr,sa,2003.07,2461000,8.9
fr,sa,2003.08,2445000,8.9
fr,sa,2003.09,2503000,9.1
fr,sa,2003.10,2522000,9.1
fr,sa,2003.11,2532000,9.2
fr,sa,2003.12,2559000,9.2
fr,sa,2004.01,2555000,9.2
fr,sa,2004.02,2561000,9.2
fr,sa,2004.03,2562000,9.2
fr,sa,2004.04,2555000,9.2
fr,sa,2004.05,2557000,9.2
fr,sa,2004.06,2565000,9.2
fr,sa,2004.07,2570000,9.2
fr,sa,2004.08,2590000,9.3
fr,sa,2004.09,2594000,9.3
fr,sa,2004.10,2591000,9.3
fr,sa,2004.11,2597000,9.3
fr,sa,2004.12,2575000,9.2
fr,sa,2005.01,2548000,9.1
fr,sa,2005.02,2536000,9.1
fr,sa,2005.03,2544000,9.1
fr,sa,2005.04,2562000,9.1
fr,sa,2005.05,2589000,9.2
fr,sa,2005.06,2602000,9.3
fr,sa,2005.07,2617000,9.3
fr,sa,2005.08,2636000,9.4
fr,sa,2005.09,2642000,9.4
fr,sa,2005.10,2641000,9.4
fr,sa,2005.11,2647000,9.4
fr,sa,2005.12,2654000,9.4
fr,sa,2006.01,2672000,9.5
fr,sa,2006.02,2682000,9.5
fr,sa,2006.03,2677000,9.5
fr,sa,2006.04,2664000,9.4
fr,sa,2006.05,2645000,9.4
fr,sa,2006.06,2634000,9.3
fr,sa,2006.07,2618000,9.3
fr,sa,2006.08,2609000,9.2
fr,sa,2006.09,2567000,9.1
fr,sa,2006.10,2540000,9
fr,sa,2006.11,2512000,8.9
fr,sa,2006.12,2506000,8.8
fr,sa,2007.01,2512000,8.9
fr,sa,2007.02,2499000,8.8
fr,sa,2007.03,2462000,8.7
fr,sa,2007.04,2418000,8.5
fr,sa,2007.05,2402000,8.4
fr,sa,2007.06,2378000,8.4
fr,sa,2007.07,2382000,8.4
fr,sa,2007.08,2363000,8.3
fr,sa,2007.09,2338000,8.2
fr,sa,2007.10,2297000,8
fr,sa,2007.11,2253000,7.9
fr,sa,2007.12,2217000,7.8
fr,sa,2008.01,2184000,7.6
fr,sa,2008.02,2155000,7.5
fr,sa,2008.03,2160000,7.6
fr,sa,2008.04,2175000,7.6
fr,sa,2008.05,2184000,7.6
fr,sa,2008.06,2219000,7.7
fr,sa,2008.07,2237000,7.8
fr,sa,2008.08,2251000,7.8
fr,sa,2008.09,2276000,7.9
fr,sa,2008.10,2298000,8
fr,sa,2008.11,2349000,8.1
fr,sa,2008.12,2419000,8.4
fr,sa,2009.01,2500000,8.7
fr,sa,2009.02,2594000,9
fr,sa,2009.03,2668000,9.2
fr,sa,2009.04,2722000,9.4
fr,sa,2009.05,2757000,9.5
fr,sa,2009.06,2757000,9.5
fr,sa,2009.07,2760000,9.5
fr,sa,2009.08,2783000,9.6
fr,sa,2009.09,2818000,9.7
fr,sa,2009.10,2878000,9.9
fr,sa,2009.11,2897000,10
fr,sa,2009.12,2885000,9.9
fr,sa,2010.01,2881000,9.9
fr,sa,2010.02,2861000,9.8
fr,sa,2010.03,2839000,9.8
fr,sa,2010.04,2834000,9.7
fr,sa,2010.05,2840000,9.8
fr,sa,2010.06,2835000,9.7
fr,sa,2010.07,2826000,9.7
fr,sa,2010.08,2836000,9.7
fr,sa,2010.09,2833000,9.7
fr,sa,2010.10,2831000,9.7
fr,sa,2010.11,2842000,9.7
fr,sa,2010.12,2842000,9.7
fr,trend,1983.01,1744000,7.3
fr,trend,1983.02,1744000,7.3
fr,trend,1983.03,1744000,7.3
fr,trend,1983.04,1751000,7.4
fr,trend,1983.05,1773000,7.4
fr,trend,1983.06,1800000,7.6
fr,trend,1983.07,1824000,7.6
fr,trend,1983.08,1850000,7.8
fr,trend,1983.09,1880000,7.9
fr,trend,1983.10,1914000,8
fr,trend,1983.11,1954000,8.2
fr,trend,1983.12,1996000,8.3
fr,trend,1984.01,2040000,8.5
fr,trend,1984.02,2089000,8.7
fr,trend,1984.03,2140000,8.9
fr,trend,1984.04,2182000,9
fr,trend,1984.05,2208000,9.1
fr,trend,1984.06,2226000,9.2
fr,trend,1984.07,2246000,9.3
fr,trend,1984.08,2259000,9.3
fr,trend,1984.09,2277000,9.4
fr,trend,1984.10,2294000,9.5
fr,trend,1984.11,2305000,9.5
fr,trend,1984.12,2316000,9.5
fr,trend,1985.01,2325000,9.6
fr,trend,1985.02,2326000,9.6
fr,trend,1985.03,2321000,9.6
fr,trend,1985.04,2316000,9.5
fr,trend,1985.05,2319000,9.5
fr,trend,1985.06,2327000,9.6
fr,trend,1985.07,2332000,9.6
fr,trend,1985.08,2337000,9.6
fr,trend,1985.09,2341000,9.6
fr,trend,1985.10,2342000,9.6
fr,trend,1985.11,2343000,9.6
fr,trend,1985.12,2342000,9.6
fr,trend,1986.01,2338000,9.5
fr,trend,1986.02,2339000,9.5
fr,trend,1986.03,2345000,9.6
fr,trend,1986.04,2359000,9.6
fr,trend,1986.05,2373000,9.7
fr,trend,1986.06,2381000,9.7
fr,trend,1986.07,2385000,9.7
fr,trend,1986.08,2389000,9.7
fr,trend,1986.09,2394000,9.8
fr,trend,1986.10,2401000,9.8
fr,trend,1986.11,2408000,9.8
fr,trend,1986.12,2417000,9.9
fr,trend,1987.01,2426000,9.9
fr,trend,1987.02,2438000,9.9
fr,trend,1987.03,2450000,10
fr,trend,1987.04,2451000,10
fr,trend,1987.05,2439000,9.9
fr,trend,1987.06,2422000,9.9
fr,trend,1987.07,2407000,9.8
fr,trend,1987.08,2398000,9.8
fr,trend,1987.09,2394000,9.8
fr,trend,1987.10,2386000,9.7
fr,trend,1987.11,2377000,9.7
fr,trend,1987.12,2367000,9.7
fr,trend,1988.01,2357000,9.6
fr,trend,1988.02,2345000,9.6
fr,trend,1988.03,2325000,9.5
fr,trend,1988.04,2305000,9.4
fr,trend,1988.05,2297000,9.4
fr,trend,1988.06,2296000,9.4
fr,trend,1988.07,2294000,9.3
fr,trend,1988.08,2287000,9.3
fr,trend,1988.09,2276000,9.3
fr,trend,1988.10,2264000,9.2
fr,trend,1988.11,2252000,9.1
fr,trend,1988.12,2243000,9.1
fr,trend,1989.01,2236000,9.1
fr,trend,1989.02,2222000,9
fr,trend,1989.03,2209000,9
fr,trend,1989.04,2203000,8.9
fr,trend,1989.05,2193000,8.9
fr,trend,1989.06,2179000,8.8
fr,trend,1989.07,2169000,8.8
fr,trend,1989.08,2163000,8.8
fr,trend,1989.09,2155000,8.7
fr,trend,1989.10,2145000,8.7
fr,trend,1989.11,2134000,8.7
fr,trend,1989.12,2124000,8.6
fr,trend,1990.01,2114000,8.6
fr,trend,1990.02,2107000,8.5
fr,trend,1990.03,2102000,8.5
fr,trend,1990.04,2093000,8.5
fr,trend,1990.05,2080000,8.4
fr,trend,1990.06,2074000,8.4
fr,trend,1990.07,2070000,8.4
fr,trend,1990.08,2066000,8.4
fr,trend,1990.09,2068000,8.4
fr,trend,1990.10,2072000,8.4
fr,trend,1990.11,2078000,8.4
fr,trend,1990.12,2085000,8.4
fr,trend,1991.01,2093000,8.4
fr,trend,1991.02,2106000,8.5
fr,trend,1991.03,2127000,8.6
fr,trend,1991.04,2148000,8.6
fr,trend,1991.05,2174000,8.7
fr,trend,1991.06,2201000,8.8
fr,trend,1991.07,2228000,8.9
fr,trend,1991.08,2254000,9
fr,trend,1991.09,2272000,9.1
fr,trend,1991.10,2290000,9.2
fr,trend,1991.11,2309000,9.3
fr,trend,1991.12,2328000,9.3
fr,trend,1992.01,2348000,9.4
fr,trend,1992.02,2365000,9.5
fr,trend,1992.03,2375000,9.5
fr,trend,1992.04,2390000,9.6
fr,trend,1992.05,2411000,9.6
fr,trend,1992.06,2430000,9.7
fr,trend,1992.07,2448000,9.8
fr,trend,1992.08,2465000,9.9
fr,trend,1992.09,2483000,9.9
fr,trend,1992.10,2506000,10
fr,trend,1992.11,2534000,10.1
fr,trend,1992.12,2566000,10.2
fr,trend,1993.01,2596000,10.3
fr,trend,1993.02,2628000,10.5
fr,trend,1993.03,2663000,10.6
fr,trend,1993.04,2699000,10.7
fr,trend,1993.05,2732000,10.9
fr,trend,1993.06,2769000,11
fr,trend,1993.07,2806000,11.1
fr,trend,1993.08,2836000,11.3
fr,trend,1993.09,2864000,11.4
fr,trend,1993.10,2893000,11.5
fr,trend,1993.11,2912000,11.6
fr,trend,1993.12,2925000,11.6
fr,trend,1994.01,2940000,11.7
fr,trend,1994.02,2955000,11.7
fr,trend,1994.03,2966000,11.8
fr,trend,1994.04,2967000,11.8
fr,trend,1994.05,2965000,11.7
fr,trend,1994.06,2962000,11.7
fr,trend,1994.07,2951000,11.7
fr,trend,1994.08,2928000,11.6
fr,trend,1994.09,2908000,11.5
fr,trend,1994.10,2887000,11.4
fr,trend,1994.11,2855000,11.3
fr,trend,1994.12,2834000,11.2
fr,trend,1995.01,2813000,11.1
fr,trend,1995.02,2795000,11
fr,trend,1995.03,2790000,11
fr,trend,1995.04,2803000,11
fr,trend,1995.05,2799000,11
fr,trend,1995.06,2762000,10.9
fr,trend,1995.07,2747000,10.8
fr,trend,1995.08,2756000,10.9
fr,trend,1995.09,2765000,10.9
fr,trend,1995.10,2777000,10.9
fr,trend,1995.11,2798000,11
fr,trend,1995.12,2875000,11.3
fr,trend,1996.01,2890000,11.3
fr,trend,1996.02,2971000,11.6
fr,trend,1996.03,2968000,11.6
fr,trend,1996.04,2956000,11.5
fr,trend,1996.05,2952000,11.5
fr,trend,1996.06,2952000,11.5
fr,trend,1996.07,2956000,11.5
fr,trend,1996.08,2963000,11.6
fr,trend,1996.09,2966000,11.6
fr,trend,1996.10,2964000,11.6
fr,trend,1996.11,2961000,11.6
fr,trend,1996.12,2959000,11.6
fr,trend,1997.01,2960000,11.6
fr,trend,1997.02,2961000,11.6
fr,trend,1997.03,2956000,11.5
fr,trend,1997.04,2951000,11.5
fr,trend,1997.05,2951000,11.5
fr,trend,1997.06,2953000,11.5
fr,trend,1997.07,2946000,11.5
fr,trend,1997.08,2932000,11.4
fr,trend,1997.09,2924000,11.4
fr,trend,1997.10,2919000,11.3
fr,trend,1997.11,2907000,11.3
fr,trend,1997.12,2890000,11.2
fr,trend,1998.01,2876000,11.2
fr,trend,1998.02,2865000,11.1
fr,trend,1998.03,2854000,11.1
fr,trend,1998.04,2842000,11
fr,trend,1998.05,2833000,11
fr,trend,1998.06,2827000,10.9
fr,trend,1998.07,2823000,10.9
fr,trend,1998.08,2824000,10.9
fr,trend,1998.09,2826000,10.9
fr,trend,1998.10,2824000,10.9
fr,trend,1998.11,2822000,10.9
fr,trend,1998.12,2817000,10.9
fr,trend,1999.01,2810000,10.8
fr,trend,1999.02,2806000,10.8
fr,trend,1999.03,2799000,10.7
