access,addr.source:housenumber,addr:city,addr:country,addr:floor,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:state,addr:street,addr:unit,address,alt_name,alt_name_1,amenity,atm,atm:operator,building,building:levels,building:material,capacity,construction,contact:email,contact:facebook,contact:google_plus,contact:instagram,contact:phone,contact:website,cuisine,delivery,description,designation,diet:halal,diet:vegan,diet:vegetarian,disused,drive_in,drive_through,ele,email,ethnicity,fax,fixme,food,gnis:county_id,gnis:created,gnis:edited,gnis:feature_id,gnis:state_id,happy_hour,inside_atm,internet_access,internet_access:fee,lat,layer,live_music,lon,microbrewery,name,name:en,name:zh,note,old_name,opening_hours,operator,outdoor_seating,payment:bitcoin,payment:discover_card,payment:litecoin,payment:mastercard,payment:visa,phone,pizza,postal_code,pupuseria,shop,smoking,takeaway,taqueria,toilets:wheelchair,type,url,website,wheelchair,wheelchair:description,wifi,wikipedia,wpt_description,yelp
,,,,,,242,,,,King Street,,,,,restaurant,,,,,,,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,37.7775777,,,-122.3929802,,Umami Burger,,,,,Su-Th 11:00-22:00; Fr-Sa 11:00-23:00,,,,,,,,415.904.8626,,,,,,,,,,,http://www.umami.com/umami-burger/eats/umami-soma/,,,,,,
,,,,,,198,,,,2nd Street,,,,,restaurant,,,,,,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,37.7867952,,,-122.3985044,,Ristorante Umbria,,,,,Mo-Fr 11:30-22:00; Sa 17:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,149,,94105,,2nd Street,,,,,restaurant,,,,,,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,37.787437,,,-122.398835,,Osha Thai,,,,,,,,,,,,,415-278-9991,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7889509,,,-122.4008138,,Uno dos tacos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,37.7856795,,,-122.3962343,,Quizno's Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,163,,,,2nd Street,,,,,restaurant,,,,,,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,37.7873613,,,-122.3987424,,Tava,,,,,Mo-Fr 06:30-19:30,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,651,,,,Howard Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7857068,,,-122.3993491,,Roe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,37.7871601,,,-122.3999743,,Lee's Deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,US,,,92,,94105,CA,2nd Street,,,,,restaurant,,,,,,,,,,,,,,international,,,,,,,,,,,,,,,,,,,,,,,,,37.7880901,,,-122.4001222,,Henry's Cafeteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7884112,,,-122.4005405,,B&M Mei Sing Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,126,,94104,,New Montgomery Street,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,415-512-8117,,,,,,,,,,,,37.7870241,,,-122.4001572,,Chipotle Mexican Grill,,,,,Mo-Fr 10:30-21:00; Sa 11:00-16:00,,,,,,,,415-512-8113,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,french,,,,,,,,,,,,,,,,,,,,,,,,,37.7910778,,,-122.4036828,,Cafe Bastille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,56,,,,Belden Place,,,,,restaurant,,,,,,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,37.791425,,,-122.403762,,Sauce ,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,501,,,,Hayes Street,,,,,restaurant,,,,,,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,37.7765452,,,-122.4247825,,Stacks Diner,,,,,,,,,,,,,+1 (415) 241-9011,,,,,,,,,,,http://www.stacksrestaurant.com,,,,,,
,,,,,,1612,,,,Noriega Street,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7541552,,,-122.4812252,,Whelan Academy of Irish Dance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,37.7610964,,,-122.4878965,,Shabu Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7709564,,,-122.4265001,,UCSF Dental School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,Louisiana-Style Soul Food,,,,,,,,,,,,,,,,,,,,,,,,,37.7574932,,,-122.3884338,,Hard Knox Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,37.7577593,,,-122.3900365,,Piccino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7650354,,,-122.3964316,,Bottom of the Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,37.7878888,,,-122.4001777,,Katz Bagels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,37.7879314,,,-122.4001103,,Mondo Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,37.7879266,,,-122.4012999,,Kyoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1243,,,CA,Van Ness Avenue,,,,,restaurant,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,37.7873136,,,-122.4219579,,Village Pizzeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,steak_house,,,,,,,,,,,,,,,,,,,,,,,,,37.7901722,,,-122.4225018,,Ruth's Steak House,,,,,,,,,,,,,+1 (415) 673 0557,,,,,,,,,,,http://www.ruthschris.com/Steak-House/3099/San-Francisco,,,,,,
,,,,,,490,,94133,,Pacific Avenue,,,,,restaurant,,,,,,,,,,,,,,italian,,,,,,,,,,,info@Cotognasf.com,,,,,,,,,,,,,,37.7974414,,,-122.4035292,,Cotogna,,,,,Mo-Th 11:30-23:00; Fr-Sa 11:30-0:00; Su 17:00-21:00,,,,,,,,415.775.8508,,,,,,,,,,,http://www.cotognasf.com/,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,french,,,,,,,,,,,,,,,,,,,,,,,,,37.7800887,,,-122.4029398,,Le Charm French Bistro,,,,,,,,,,,,,,,,,,,,,,,,http://www.lecharm.com/,,,,,,
,,,,,,518,,,,Haight Street,,,,,restaurant,,,entrance,,,,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,37.772156,,,-122.4308332,,Greenburger's,,,,,,,,,,,,,+1 (415) 829-2491,,,,,,,,,,,http://www.sfgreenburgers.com,,,,,,
,,,,,,,,,,Haight Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7720398,,,-122.4319794,,Maven,,,formerly rnm,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,16,,,,Mint Plaza,,,,,restaurant,,,,,,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,37.782693,,,-122.4079982,,54 Mint,,,,,,,,,,,,,,,,,,,,,,,,www.54mint.com,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7829023,,,-122.4078399,,Thermidor (closed),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1335,,94117,,Fulton Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7766699,,,-122.4388536,,Candybar,,,,,,,,,,,,,,,,,,,,,,,,http://www.candybarsf.com,,,,,,
,,,,,,655,,94117,,Divisadero Street,,,,,restaurant,,,,,,,,,,,,,,fish,,,,,,,,,,,,,,,,,,,,,,,,,37.7756555,,,-122.4380781,,Bar Crudo,,,,,,,,,,,,,,,,,,,,,,,,http://www.barcrudo.com,,,,,,
,,,,,,2234,,94110,,Mission Street,,,Lung Shan Restaurant,,restaurant,,,,,,,,,,,,,,chinese,yes,,,,,,,,,,,,,,,,,,,,,,,,37.7611972,,,-122.4194734,,Mission Chinese Food,,,,,"11:30-15:00,17:00-22:30; Tu,We 17:00-22:30",,,,,,,,415-863-2800,,,,,,yes,,,,,http://www.missionchinesefood.com/,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.781014,,,-122.402673,,Oola restaurant & bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1307,,,CA,Sutter Street,,,,,restaurant,,,,,,,,,,,,,,hunan,,,,,,,,,,,,,,,,,,,,,,,,,37.7874042,,,-122.4221431,,Wok Shop Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1245,,,CA,Van Ness Avenue,,,,,restaurant,,,,,,,,,,,,,,persian,,,,,,,,,,,,,,,,,,,,,,,,,37.787382,,,-122.4219743,,Alborz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7871953,,,-122.3874364,,Red's Java House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,,,,Townsend Street,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7827116,,,-122.3889689,,House of Hunan Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,,,,Townsend Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7824462,,,-122.3886444,,Town's End,,,,,,,,,,,,,+1 415 512 0749,,,,,,,,,,,http://www.townsendrb.com/,,,,,,
,,,,,,37,,,,New Montgomery Street,,,,,restaurant,,,,,,,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,37.7882977,,,-122.4013726,,The Sentinel,,,,,,,,,,,,,,,,,,,,,,,,http://thesentinelsf.com/,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,37.788086,,,-122.4011162,,Sushirrito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,greek,,,,,,,,,,,,,,,,,,,,,,,,,37.7871109,,,-122.4002713,,Ayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,68,,94103,CA,4th Street,,,,,restaurant,,,,,,,,,,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,37.7848759,,,-122.4049775,,Keystone,,,,,,,,,,,,,+1-415-777-1200,,,,,,,,,,,http://www.annabelles.net/,,,,,,
,,,,,,2448,,,,Clement Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.782124,,,-122.485728,,Hard Knox Cafe,,,,,,,,,,,,,415-752-3770,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,37.7980117,,,-122.4276333,,Pane e Vino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,743,,,,Larkin Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7848941,,,-122.4179931,,Olive,,,,,,,,,,,,,,,,,,,,,,,,http://www.olive-sf.com/,,,,,,
,,,,,,619,,,,Taylor Street,,,,,restaurant,,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,37.7882028,,,-122.4118908,,Ryoko's,,,,,,,,,,,,,,,,,,,,,,,,http://www.ryokos.com/,,,,,,
,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7916237,,,-122.4104078,,Top of the Mark,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
,,,,,,3324,,,,Steiner Street,,,,,restaurant,,,,,,,,,,,,,,french,,,,,,,,,,,,,,,,,,,,,,,,,37.8001044,,,-122.4376422,,Isa,,,,,Mo-Fr 17:30-22:00;Sa 17:00-22:00;Su 17:00-21:00,,,,,,,,+1 415-567-9588,,,,,,,,,,,http://www.isarestaurant.com/,,,,,,
,,San Francisco,,,,647,,,CA,Valencia Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.762516,,,-122.4215,,Elbo Room,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,130,,94107,,Townsend Street,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7801929,,,-122.3913571,,Tres,,,,Tres Agave,,,,,,,,,+1 415 227 0500,,,,,,,,,,,www.tressf.com,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7793475,,,-122.3906382,,Pedro's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,37.7794502,,,-122.3905135,,Pete's Tavern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,115,,94105,,New Montgomery Street,,,,,restaurant,,,,,,,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,37.7872359,,,-122.4000857,,The Melt,,,,,,,,,,,,,,,,,,,,,,,,melt.com,,,,,,
,,,,,,2331,,,,Mission Street,,,,,restaurant,,,,,,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,37.7597035,,,-122.4189945,,Specchio,,,,,,,,,,,,,,,,,,,,,,,,http://www.ristorantespecchio.com/,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.803323,,,-122.400871,,Pier 23,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7949395,,,-122.3957974,,Sens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7934198,,,-122.399472,,Tadich Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1500,,94109,,Hyde Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7945854,,,-122.4181035,,Cafe Nook,,,,,,,,,,,,,,,,,,,,,,,,http://www.cafenook.com/,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7985055,,,-122.4190726,,Za Pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2000,,,,Hyde Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7993326,,,-122.4189485,,Zarzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7990751,,,-122.4191779,,Swensen's Ice Cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7989817,,,-122.4188961,,Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7893167,,,-122.4087923,,Lori's Diner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.788813,,,-122.4083929,,Scala's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,529,,94108,CA,Powell Street,,,,,restaurant,,,,,,,,,,,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,37.7896252,,,-122.4088786,,Maru Sushi,,,,,,,,,,,,,(415) 393-9911,,,,,no,yes,,,,,,,,,,,
,,,,,,1400,,94102,,Market Street,,,,,restaurant,,,,,,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,37.7764323,,,-122.4179965,,Little Griddle,,,,,,,,,,,,,,,,,,,,,,,,www.littlegriddlesf.com,,,,,,
,,,,,,1001,,,,Market Street,,,,,restaurant,,,,,,,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,37.7820418,,,-122.4102837,,Pearl's Deluxe Burgers,,,,,,,,,,,,,+1 415 861 1605,,,,,,,,,,,http://www.pearlsdeluxe.com/,,,,,,
,,,,,,405,,94105,,Howard Street,,,,,restaurant,,,,,,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,37.7884852,,,-122.3955767,,Spice Kit,,,,,,,,,,,,,,,,,,,,,,,,http://www.spicekit.com/,,,,,,
,,,,,,3600,,94114,,16th Street,,,,,restaurant,,,commercial,2,wood,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,37.7643338,,,-122.433533,,Squat & Gobble,,,,,,,,,,,,,+1 (415) 552-2125,,,,,,,,,,,http://www.squatandgobble.com,,,,,,
,,,,,,3600,,,,16th Street,,,,,bar,,,,2,wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7643689,,,-122.4333114,,Look Out,,,upstairs,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,US,,,406,,94116,CA,Dewey Boulevard,,,,,restaurant,,,,,,,,,,,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,37.7473235,,,-122.4594452,,Sushi Shoh,,,,,,,,,,,,,,,,,,,,,,,,http://www.sushishoh.com,,,,,,
,,San Francisco,,,,400,,,,Dewey Boulevard,,,,,restaurant,,,,,,,,,,,,,,french,,,,,,,,,,,,,,,,,,,,,,,,,37.7474023,,,-122.4593356,,Chouchou,,,,,,,,,,,,,415 242 960,,94116,,,,,,,,,http://www.chouchoubistro.com,,,,,,
,,,,,,475,,94111,,Sacramento Street,,,,,restaurant,,,,,,,,,,,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,37.7939325,,,-122.4007779,,Sapphire,,,,,,,,,,,,,,,,,,,,,,,,http://www.sapphiretasteofburma.com/,,,,,,
,,,,,,937,,94103,,Howard Street,,,,,restaurant,,,,,,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,37.7807517,,,-122.4057007,,Tin,,,,,,,,,,,,,,,,,,,,,,,,http://www.tinsf.com/,,,,,,
,,,,,,719,,,,14th Street,,,,,restaurant,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,37.7675985,,,-122.4296777,,Cybelle's Pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7905681,,,-122.4598452,,Clubhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,25,,,,Lusk Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.778429,,,-122.3943226,,Twenty Five Lusk,,,,,,,,,,,,,,,,,,,,,,,,http://www.25lusk.com/,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7845609,,,-122.5011516,,Café,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3489,,94114,,16th Street,,,,,restaurant,,,,,,,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,37.7643072,,,-122.4306508,,Ike's Place,,,,,,,,,,,,,+1 (415) 553-6888,,,,,,,,,,,http://ilikeikesplace.com,,,,,,
,,,,,,1310,,,,Grant Avenue,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,37.7990483,,,-122.4071819,,Chubby Noodle,,,,,Mo-Th 11:30-22:00; Fr-Sa 11:30-24:00; Su 11:30-21:00,,,,,,,,(415) 362-6163,,,,,,,,,,,http://nicostacossf.com/,,,,,,
,,,,,,1232,,,,Grant Avenue,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7985549,,,-122.4070947,,The Saloon,,,,,,,,,,,,,(415) 989-7666,,,,,,,,,,,http://www.sfblues.net/Saloon.html,,,,,,
,,,,,,555,,94107,,2nd Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7825015,,,-122.3926613,,Lord George,,,,,,,,,,,,,,,,,,,,,,,,http://www.thelordgeorge.com/,,,,,,
,,,,,,916,,94133,,Kearny Street,,,,,restaurant,,,,,,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,37.7965795,,,-122.4050553,,Cafe Zoetrope,,,,,Mo-Fr 11:00-22:00; Sa 12:00-22:00; Su 12:00-21:00,,,,,,,,+1 415 291 1700,,,,,,,,,,,www.cafecoppola.com/cafezoetrope/,,,,,,
,,,,,,25,,,,Maiden Lane,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7883293,,,-122.4040043,,Otis Lounge,,,,,,,,,,,,,,,,,,,,,,,,http://otissf.com/,,,,,,
,,,,,,2389,,,,Mission Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7589506,,,-122.4189279,,Bruno's,,,,,Fr-Sa 21:00-02:00,,,,,,,,+1 415 643 5200,,,,,,,,,,,http://www.brunossf.com/,,,,,,
,,,,,,511,,,,Jones Street,,,,,restaurant,,,,,,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,37.7860341,,,-122.4131734,,Chutney,,,,,,,,,,,,,+1 415 931 5541,,,,,,,,,,,chutneysf.com,,,,,,
,,,,,,2183,,,,Mission Street,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7621619,,,-122.4192381,,Reaction (closed),,,,,closed,,,,,,,,+1 415 552 8200,,,,,,,,,,,,,,,,,
,,,,,,2199,,,,Mission Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7619673,,,-122.4192207,,L'emigrante,,,,,,,,,,,,,,,,,,,,,,,,http://thecornersf.com/,,,,,,
,,,,,,600,,94107,,The Embarcadero,,,,,restaurant,,,,,,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,37.7845091,,,-122.3884407,,Delancey Street Restaurant,,,,,,,,,,,,,,,,,,,,,,,,www.delanceystreetfoundation.org/enterrestaurant.php,,,,,,
,,,,,,354,,,,11th Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,contactus@smoothasbutter.com,,,,,,,,,,,,,,37.7710719,,,-122.4132775,,Butter,,,,,Th-Sa 18:00-02:00; Su 20:00-02:00,,,,,,,,+1 415 863 5964,,,,,,,,,,,http://www.smoothasbutter.com/,,,,,,
,,San Francisco,,,,55,,94103,CA,4th Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7854136,,,-122.4043265,,The View,,,,,Su-We 16:00-01:00;Th-Sa 16:00-01:30,Marriott,,,,,,,+1 415 896 1600,,,,,no,,,,,,http://www.sfviewlounge.com/restaurant/hotels/hotel-information/travel/sfodt-view-san-francisco-marriott-marquis/,,,,,,
,,San Francisco,,,,145,,94105,CA,2nd Street,,,,,restaurant,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,37.7875167,,,-122.3989364,,Jersey,,,,,"Mon-Thur: 7am-10am, 11am-10pm; Fri: 7am-10am, 11am-11pm; Sat: 5:30pm-11pm",,,,,,,,+1 415-912-1502,,,,,no,yes,,,,,http://www.jerseysf.com,,,,,,
,,,,,,123,,,,2nd Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7877283,,,-122.3992093,,Tara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,US,,,88,,94105,CA,2nd Street,,,,,restaurant,,,,,,,,,,,,,,mediterranean,,,,,,,,,,,,,,,,,,,,,,,,,37.7881436,,,-122.400181,,Gyro King,,,,,,,,,,,,,+1 415 778 2775,,,,,,,,,,,,,,,,,
,,San Francisco,US,,,86,,94105,CA,2nd Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7881751,,,-122.4002205,,DaDa Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7882446,,,-122.4003041,,Caramba,,,,,,,,,,,,,+1 415 543 8226,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7885027,,,-122.4006565,,Sunrise Deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7885908,,,-122.4002796,,Harvest & Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,37.7878071,,,-122.3988798,,Anchor & Hope,,,,,,,,,,,,,+1 415 501 9100,,,,,,,,,,,http://anchorandhopesf.com,,,,,,
,,,,,,1400,,,,California Street,,,,,restaurant,,,,,,,,,,,,,,thai,,,,,,,,,,,,,+1 415 441 2925,,,,,,,,,,,,37.7911209,,,-122.4176119,,Thai Thai Noodle,,,,,Su-Th 11:00-24:00; Fr-Sa 11:00-02:30,,,,,,,,+1 415 441 5551,,,,,,,,,,,www.thaithainoodle.com,,,,,,
